date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2017-10-17,21.43,22.22,21.95,21.2,151425.88,0.52,2.43,21.442,21.021,20.314,167303.15,161860.42,120077.71,2.84
2017-10-16,22.19,22.56,21.43,21.42,243792.52,-0.23,-1.06,21.178,20.786,20.178,157550.28,153157.81,115215.27,4.56
2017-10-13,21.59,21.88,21.66,21.11,158028.88,0.24,1.12,21.042,20.615,20.063,148310.43,139102.03,105889.79,2.96
2017-10-12,20.62,21.6,21.42,20.51,183635.36,0.67,3.23,20.83,20.447,19.93,150211.72,131939.68,101775.45,3.44
2017-10-11,20.62,20.99,20.75,20.44,99633.09,0.12,0.58,20.654,20.263,19.824,144381.86,119251.7,96137.86,1.87
2017-10-10,20.7,20.8,20.63,20.29,102661.53,-0.12,-0.58,20.6,20.142,19.76,156417.68,116519.09,94176.24,1.92
2017-10-09,21.03,21.58,20.75,20.65,197593.28,0.15,0.73,20.394,20.06,19.698,148765.35,119916.64,92712.41,3.7
2017-09-29,20.4,21.15,20.6,20.33,167535.34,0.06,0.29,20.188,19.943,19.64,129893.64,106458.9,89546.9,3.14
2017-09-28,20.45,20.83,20.54,20.11,154486.08,0.06,0.29,20.064,19.842,19.558,113667.64,96183.16,84855.15,2.89
2017-09-27,19.56,20.58,20.48,19.51,159812.19,0.88,4.49,19.872,19.738,19.475,94121.54,88577.04,79305.16,2.99
2017-09-26,19.69,19.77,19.6,19.2,64399.87,-0.12,-0.61,19.684,19.607,19.384,76620.49,78295.01,73601.26,1.21
2017-09-25,20.15,20.35,19.72,19.7,103234.71,-0.26,-1.3,19.726,19.569,19.335,91067.93,77272.73,74117.66,1.93
2017-09-22,19.5,19.99,19.98,19.28,86405.36,0.4,2.04,19.698,19.51,19.289,83024.16,72677.56,76345.94,1.62
2017-09-21,19.46,19.88,19.58,19.4,56755.58,0.04,0.2,19.62,19.412,19.215,78698.67,71611.21,88344.17,1.06
2017-09-20,19.77,19.77,19.54,19.25,72306.95,-0.27,-1.36,19.604,19.384,19.222,83032.54,73024.01,87730.35,1.35
2017-09-19,19.89,20.6,19.81,19.6,136637.03,0.23,1.18,19.53,19.377,19.245,79969.53,71833.38,86587.11,2.56
2017-09-18,19.57,19.68,19.58,19.41,63015.86,-0.01,-0.05,19.412,19.335,19.252,63477.53,65508.17,84472.42,1.18
2017-09-15,19.47,19.65,19.59,19.33,64777.94,0.09,0.46,19.322,19.337,19.287,62330.96,72634.91,87307.01,1.21
2017-09-14,19.13,19.58,19.5,18.97,78424.92,0.33,1.72,19.204,19.273,19.333,64523.75,73527.14,87371.82,1.47
2017-09-13,19.2,19.25,19.17,18.94,56991.88,-0.05,-0.26,19.164,19.212,19.392,63015.48,70033.28,91147.73,1.07
2017-09-12,19.18,19.34,19.22,18.85,54177.03,0.09,0.47,19.224,19.161,19.436,63697.24,68907.52,94166.25,1.01
2017-09-11,19.0,19.15,19.13,18.77,57283.01,0.13,0.68,19.258,19.1,19.448,67538.82,70962.6,94910.57,1.07
2017-09-08,19.3,19.36,19.0,18.79,75741.93,-0.3,-1.55,19.352,19.067,19.466,82938.86,80014.32,95998.99,1.42
