date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2017-10-17,5.76,5.82,5.79,5.74,24065.63,0.02,0.35,5.842,5.913,5.929,40904.26,52077.76,57724.11,0.21
2017-10-16,5.88,5.88,5.77,5.77,51667.0,-0.08,-1.37,5.874,5.93,5.932,52462.63,54840.15,58534.86,0.46
2017-10-13,5.88,5.88,5.85,5.8,44662.55,-0.03,-0.51,5.92,5.944,5.937,59929.46,52807.83,57475.53,0.39
2017-10-12,5.91,5.92,5.88,5.85,38340.47,-0.04,-0.68,5.96,5.957,5.937,63919.15,52292.89,57043.97,0.34
2017-10-11,5.91,5.95,5.92,5.91,45785.64,-0.03,-0.5,5.98,5.971,5.936,66982.28,53409.19,57760.52,0.4
2017-10-10,5.97,5.99,5.95,5.87,81857.47,-0.05,-0.83,5.984,5.983,5.932,63251.26,56079.55,57594.0,0.72
2017-10-09,6.14,6.14,6.0,5.94,89001.18,-0.05,-0.83,5.986,5.997,5.927,57217.67,62407.59,57493.38,0.79
2017-09-29,5.99,6.08,6.05,5.96,64610.98,0.07,1.17,5.968,5.999,5.923,45686.21,67261.43,60149.98,0.57
2017-09-28,5.95,6.01,5.98,5.9,53656.15,0.04,0.67,5.954,5.978,5.908,40666.64,65305.3,58744.4,0.47
2017-09-27,5.96,5.99,5.94,5.93,27130.52,-0.02,-0.34,5.962,5.959,5.896,39836.1,62880.02,58019.33,0.24
2017-09-26,5.91,6.03,5.96,5.86,51689.54,0.05,0.85,5.982,5.945,5.887,48907.84,63370.47,59891.82,0.46
2017-09-25,5.97,6.02,5.91,5.9,31343.84,-0.07,-1.17,6.008,5.934,5.876,67597.5,62229.56,60245.24,0.28
2017-09-22,6.04,6.05,5.98,5.94,39513.13,-0.04,-0.66,6.03,5.93,5.864,88836.66,62143.23,60648.61,0.35
2017-09-21,6.02,6.06,6.02,6.0,49503.45,-0.02,-0.33,6.002,5.917,5.848,89943.96,61795.05,61079.65,0.44
2017-09-20,6.05,6.08,6.04,6.0,72489.26,-0.05,-0.82,5.956,5.9,5.827,85923.95,62111.85,60304.93,0.64
2017-09-19,6.03,6.14,6.09,5.96,145137.81,0.07,1.16,5.908,5.881,5.806,77833.09,59108.44,58249.8,1.28
2017-09-18,5.85,6.03,6.02,5.85,137539.64,0.18,3.08,5.86,5.857,5.783,56861.63,52579.18,52336.13,1.22
2017-09-15,5.78,5.85,5.84,5.75,45049.63,0.05,0.86,5.83,5.847,5.765,35449.8,53038.53,46953.62,0.4
2017-09-14,5.78,5.83,5.79,5.77,29403.4,-0.01,-0.17,5.832,5.838,5.757,33646.15,52183.51,46810.62,0.26
2017-09-13,5.85,5.85,5.8,5.76,32034.98,-0.05,-0.85,5.844,5.832,5.751,38299.75,53158.63,48138.78,0.28
2017-09-12,5.87,5.9,5.85,5.84,40280.49,-0.02,-0.34,5.854,5.829,5.742,40383.79,56413.17,47986.62,0.36
2017-09-11,5.82,5.88,5.87,5.82,30480.52,0.02,0.34,5.854,5.818,5.731,48296.73,58260.91,47994.22,0.27
2017-09-08,5.85,5.88,5.85,5.83,36031.34,0.0,0.0,5.864,5.798,5.719,70627.26,59154.0,48652.18,0.32
2017-09-07,5.85,5.93,5.85,5.81,52671.4,0.0,0.0,5.844,5.779,5.705,70720.88,60364.24,49857.96,0.47
2017-09-06,5.85,5.9,5.85,5.83,42455.2,0.0,0.0,5.82,5.754,5.696,68017.51,58498.01,50278.43,0.38
2017-09-05,5.97,5.97,5.85,5.84,79845.2,-0.07,-1.18,5.804,5.73,5.691,72442.56,57391.15,52398.82,0.71
2017-09-04,5.81,6.03,5.92,5.78,142133.16,0.17,2.96,5.782,5.709,5.69,68225.1,52093.07,56203.15,1.26
2017-09-01,5.74,5.77,5.75,5.7,36499.44,0.02,0.35,5.732,5.683,5.672,47680.73,40868.72,50801.75,0.32
2017-08-31,5.77,5.81,5.73,5.71,39154.56,-0.04,-0.69,5.714,5.675,5.662,50007.6,41437.73,53180.0,0.35
2017-08-30,5.71,5.83,5.77,5.71,64580.43,0.03,0.52,5.688,5.67,5.654,48978.5,43118.93,53606.81,0.57
2017-08-29,5.69,5.77,5.74,5.67,58757.89,0.07,1.24,5.656,5.655,5.645,42339.74,39560.07,51708.97,0.52
2017-08-28,5.67,5.7,5.67,5.63,39411.35,0.01,0.18,5.636,5.644,5.637,35961.05,37727.53,50245.76,0.35
2017-08-25,5.61,5.7,5.66,5.57,48133.77,0.06,1.07,5.634,5.639,5.632,34056.7,38150.36,49520.32,0.43
2017-08-24,5.61,5.62,5.6,5.56,34009.08,-0.01,-0.18,5.636,5.63,5.629,32867.87,39351.68,48230.02,0.3
2017-08-23,5.64,5.66,5.61,5.59,31386.62,-0.03,-0.53,5.652,5.637,5.628,37259.35,42058.85,48345.4,0.28
2017-08-22,5.65,5.67,5.64,5.63,26864.42,-0.02,-0.35,5.654,5.651,5.627,36780.4,47406.49,48556.77,0.24
2017-08-21,5.67,5.68,5.66,5.64,29889.6,-0.01,-0.18,5.652,5.67,5.624,39494.01,60313.24,50707.58,0.26
2017-08-18,5.65,5.68,5.67,5.62,42189.61,-0.01,-0.18,5.644,5.66,5.621,42244.01,60734.78,51182.82,0.37
2017-08-17,5.62,5.7,5.68,5.6,55966.5,0.06,1.07,5.624,5.649,5.618,45835.49,64922.28,50722.88,0.49
2017-08-16,5.61,5.65,5.62,5.59,28991.88,-0.01,-0.18,5.622,5.638,5.616,46858.36,64094.69,49786.88,0.26
2017-08-15,5.61,5.65,5.63,5.59,40432.44,0.01,0.18,5.648,5.634,5.616,58032.59,63857.86,50518.16,0.36
2017-08-14,5.55,5.63,5.62,5.55,43639.64,0.05,0.9,5.688,5.629,5.616,81132.47,62763.99,49696.75,0.39
2017-08-11,5.65,5.68,5.57,5.55,60147.0,-0.1,-1.76,5.676,5.625,5.617,79225.54,60890.28,51147.6,0.53
2017-08-10,5.75,5.75,5.67,5.61,61080.82,-0.08,-1.39,5.674,5.627,5.622,84009.06,57108.36,49771.76,0.54
2017-08-09,5.83,5.83,5.75,5.68,84863.03,-0.08,-1.37,5.654,5.619,5.622,81331.02,54631.95,47960.53,0.75
2017-08-08,5.54,6.06,5.83,5.51,155931.84,0.27,4.86,5.62,5.602,5.621,69683.13,49707.04,46485.46,1.38
2017-08-07,5.56,5.56,5.56,5.51,34105.0,0.0,0.0,5.57,5.577,5.618,44395.51,41101.92,40060.59,0.3
2017-08-04,5.56,5.57,5.56,5.49,84064.6,-0.01,-0.18,5.574,5.582,5.631,42555.02,41630.87,39950.98,0.74
2017-08-03,5.56,5.58,5.57,5.53,47690.62,-0.01,-0.18,5.58,5.587,5.646,30207.66,36523.49,37662.8,0.42
2017-08-02,5.58,5.59,5.58,5.55,26623.6,0.0,0.0,5.584,5.593,5.659,27932.89,35479.08,37008.98,0.24
2017-08-01,5.59,5.59,5.58,5.55,29493.74,0.0,0.0,5.584,5.598,5.673,29730.96,37178.45,36939.82,0.26
2017-07-31,5.58,5.59,5.58,5.55,24902.54,-0.01,-0.18,5.584,5.603,5.686,37808.32,36629.5,37522.1,0.22
2017-07-28,5.59,5.6,5.59,5.57,22327.8,0.0,0.0,5.59,5.609,5.702,40706.72,41404.93,37764.61,0.2
2017-07-27,5.55,5.61,5.59,5.53,36316.78,0.01,0.18,5.594,5.616,5.717,42839.32,42435.16,42136.3,0.32
2017-07-26,5.59,5.59,5.58,5.53,35613.93,0.0,0.0,5.602,5.624,5.733,43025.26,41289.11,47309.18,0.31
2017-07-25,5.6,5.6,5.58,5.52,69880.54,-0.03,-0.54,5.612,5.639,5.753,44625.95,43263.87,48854.94,0.62
2017-07-24,5.62,5.63,5.61,5.57,39394.56,0.0,0.0,5.622,5.659,5.772,35450.69,39019.26,51739.37,0.35
