date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2017-10-17,8.53,8.59,8.54,8.5,156096.59,-0.02,-0.23,8.722,8.719,8.717,325534.48,309029.88,333787.89,0.63
2017-10-16,8.78,8.78,8.56,8.55,508210.09,-0.3,-3.39,8.784,8.723,8.727,355460.28,321002.5,349919.81,2.04
2017-10-13,8.94,8.96,8.86,8.82,292115.81,-0.05,-0.56,8.83,8.735,8.729,328857.09,315371.99,334732.35,1.17
2017-10-12,8.74,8.95,8.91,8.71,443370.59,0.17,1.95,8.78,8.744,8.715,325599.38,334509.21,331499.43,1.78
2017-10-11,8.84,8.84,8.74,8.72,227879.31,-0.11,-1.24,8.728,8.728,8.703,289891.67,331942.77,325592.83,0.91
2017-10-10,8.76,8.88,8.85,8.72,305725.62,0.06,0.68,8.716,8.739,8.706,292525.28,366359.2,326216.42,1.23
2017-10-09,8.66,8.84,8.79,8.64,375194.12,0.18,2.09,8.662,8.716,8.704,286544.71,358937.12,329909.41,1.51
2017-09-29,8.65,8.7,8.61,8.58,275827.28,-0.04,-0.46,8.64,8.712,8.705,301886.88,354085.13,347657.29,1.11
2017-09-28,8.67,8.82,8.65,8.63,264832.0,-0.03,-0.35,8.708,8.707,8.699,343419.04,347065.6,346871.03,1.06
2017-09-27,8.6,8.79,8.68,8.55,241047.38,0.1,1.17,8.728,8.706,8.687,373993.87,349971.51,352927.33,0.97
2017-09-26,8.64,8.72,8.58,8.54,275822.75,-0.1,-1.15,8.762,8.715,8.682,440193.13,358545.9,352675.48,1.11
2017-09-25,9.0,9.07,8.68,8.63,451905.0,-0.27,-3.02,8.77,8.731,8.678,431329.52,378837.12,354560.52,1.81
2017-09-22,8.75,8.98,8.95,8.7,483488.09,0.2,2.29,8.784,8.723,8.675,406283.37,354092.71,344230.71,1.94
2017-09-21,8.83,8.98,8.75,8.75,417706.12,-0.1,-1.13,8.706,8.686,8.653,350712.15,328489.65,330472.22,1.68
2017-09-20,8.6,8.91,8.85,8.58,572043.69,0.23,2.67,8.684,8.677,8.639,325949.16,319242.89,318314.24,2.3
2017-09-19,8.74,8.76,8.62,8.58,231504.72,-0.13,-1.49,8.668,8.673,8.627,276898.68,286073.63,298322.29,0.93
2017-09-18,8.56,8.75,8.75,8.51,326674.25,0.19,2.22,8.692,8.692,8.624,326344.71,300881.71,306992.23,1.31
2017-09-15,8.65,8.66,8.56,8.51,205631.95,-0.08,-0.93,8.662,8.698,8.63,301902.04,341229.46,301473.17,0.83
2017-09-14,8.74,8.76,8.64,8.61,293891.19,-0.13,-1.48,8.666,8.69,8.643,306267.14,346676.46,301625.43,1.18
2017-09-13,8.7,8.86,8.77,8.69,326791.28,0.03,0.34,8.67,8.667,8.66,312536.61,355883.15,306122.39,1.31
2017-09-12,8.6,8.83,8.74,8.5,478734.88,0.14,1.63,8.678,8.648,8.666,295248.58,346805.05,307018.69,1.92
2017-09-11,8.59,8.65,8.6,8.51,204460.92,0.02,0.23,8.692,8.624,8.661,275418.72,330283.92,292926.04,0.82
2017-09-08,8.6,8.68,8.58,8.51,227457.45,-0.08,-0.92,8.734,8.627,8.67,380556.87,334368.71,297817.66,0.91
2017-09-07,8.81,8.88,8.66,8.62,325238.53,-0.15,-1.7,8.714,8.62,8.666,387085.77,332454.8,298402.52,1.31
2017-09-06,8.8,8.85,8.81,8.71,240351.12,0.0,0.0,8.664,8.6,8.665,399229.68,317385.6,298788.22,0.96
2017-09-05,8.79,8.86,8.81,8.7,379585.56,0.0,0.0,8.618,8.58,8.666,398361.51,310570.94,299062.87,1.52
2017-09-04,8.47,8.9,8.81,8.39,730151.69,0.33,3.89,8.556,8.556,8.674,385149.13,313102.75,290261.67,2.93
2017-09-01,8.43,8.49,8.48,8.37,260101.95,0.07,0.83,8.52,8.561,8.686,288180.56,261716.88,261917.64,1.04
2017-08-31,8.56,8.56,8.41,8.34,385958.09,-0.17,-1.98,8.526,8.596,8.717,277823.83,256574.41,264594.2,1.55
2017-08-30,8.43,8.58,8.58,8.43,236010.28,0.08,0.94,8.536,8.653,8.744,235541.51,256361.63,258845.27,0.95
2017-08-29,8.63,8.67,8.5,8.45,313523.62,-0.13,-1.51,8.542,8.684,8.764,222780.37,267232.33,261705.66,1.26
2017-08-28,8.51,8.68,8.63,8.48,245308.84,0.12,1.41,8.556,8.698,8.795,241056.37,255568.15,263242.84,0.98
2017-08-25,8.45,8.55,8.51,8.39,208318.31,0.05,0.59,8.602,8.713,8.828,235253.2,261266.61,264351.32,0.84
2017-08-24,8.6,8.63,8.46,8.45,174546.52,-0.15,-1.74,8.666,8.712,8.877,235324.99,264350.23,263304.7,0.7
2017-08-23,8.59,8.64,8.61,8.5,172204.56,0.04,0.47,8.77,8.729,8.927,277181.74,280190.85,266636.98,0.69
2017-08-22,8.81,8.85,8.57,8.55,404903.62,-0.29,-3.27,8.826,8.752,8.968,311684.29,287554.8,267847.62,1.63
2017-08-21,8.83,8.96,8.86,8.8,216293.0,0.03,0.34,8.84,8.791,9.012,270079.94,267420.59,266663.68,0.87
2017-08-18,8.88,8.93,8.83,8.8,208677.23,-0.15,-1.67,8.824,8.81,9.047,287280.02,262118.39,274864.51,0.84
2017-08-17,8.89,9.08,8.98,8.85,383830.28,0.09,1.01,8.758,8.837,9.064,293375.48,272613.99,272471.44,1.54
2017-08-16,8.61,8.97,8.89,8.55,344717.31,0.25,2.89,8.688,8.835,9.076,283199.96,261328.92,264407.05,1.38
2017-08-15,8.75,8.78,8.64,8.59,196881.88,-0.14,-1.59,8.678,8.844,9.091,263425.31,256178.99,258919.34,0.79
2017-08-14,8.49,8.85,8.78,8.47,302293.41,0.28,3.29,8.742,8.891,9.113,264761.25,270917.53,263569.88,1.21
2017-08-11,8.6,8.62,8.5,8.46,239154.5,-0.13,-1.51,8.796,8.943,9.114,236956.76,267436.02,270028.32,0.96
2017-08-10,8.82,8.82,8.63,8.58,332952.69,-0.21,-2.38,8.916,9.041,9.162,251852.51,262259.16,265556.04,1.34
2017-08-09,8.98,9.01,8.84,8.79,245844.08,-0.12,-1.34,8.982,9.125,9.201,239457.87,253083.11,258977.84,0.99
2017-08-08,9.04,9.05,8.96,8.93,203561.56,-0.09,-0.99,9.01,9.183,9.229,248932.68,248140.44,260670.74,0.82
2017-08-07,9.1,9.17,9.05,9.01,163270.98,-0.05,-0.55,9.04,9.233,9.245,277073.8,265906.77,265267.78,0.66
2017-08-04,8.99,9.25,9.1,8.96,313633.25,0.14,1.56,9.09,9.283,9.269,297915.28,287610.62,271279.14,1.26
2017-08-03,8.98,9.07,8.96,8.88,270979.5,-0.02,-0.22,9.166,9.291,9.287,272665.81,272328.88,276263.5,1.09
2017-08-02,9.08,9.1,8.98,8.96,293218.09,-0.13,-1.43,9.268,9.316,9.324,266708.34,267485.19,289196.8,1.18
2017-08-01,9.29,9.33,9.11,9.08,344267.19,-0.19,-2.04,9.356,9.337,9.354,247348.21,261659.69,295511.16,1.38
2017-07-31,9.48,9.54,9.3,9.23,267478.38,-0.18,-1.9,9.426,9.335,9.364,254739.73,256222.25,291876.39,1.07
2017-07-28,9.46,9.55,9.48,9.35,187385.88,0.01,0.11,9.476,9.285,9.363,277305.97,272620.63,308581.01,0.75
2017-07-27,9.43,9.54,9.47,9.26,241192.14,0.05,0.53,9.416,9.282,9.34,271991.96,268852.93,324166.21,0.97
2017-07-26,9.5,9.53,9.42,9.34,196417.44,-0.04,-0.42,9.364,9.276,9.301,268262.05,264872.57,322845.67,0.79
2017-07-25,9.56,9.67,9.46,9.35,381224.81,-0.09,-0.94,9.318,9.274,9.261,275971.17,273201.04,320076.03,1.53
2017-07-24,9.19,9.57,9.55,9.09,380309.56,0.37,4.03,9.244,9.256,9.221,257704.76,264628.8,312060.85,1.53
2017-07-21,9.2,9.31,9.18,9.13,160815.84,-0.03,-0.33,9.094,9.254,9.172,267935.29,254947.66,304396.34,0.65
2017-07-20,9.19,9.34,9.21,9.16,222542.59,0.02,0.22,9.148,9.283,9.137,265713.89,280198.13,304868.81,0.89
2017-07-19,9.03,9.23,9.19,9.03,234963.06,0.1,1.1,9.188,9.332,9.103,261483.09,310908.4,303991.21,0.94
2017-07-18,8.8,9.14,9.09,8.78,289892.75,0.29,3.29,9.23,9.371,9.076,270430.91,329362.63,303291.19,1.16
2017-07-17,9.33,9.36,8.8,8.79,431462.19,-0.65,-6.88,9.268,9.392,9.06,271552.85,327530.54,300967.56,1.73
2017-07-14,9.46,9.46,9.45,9.34,149708.88,0.04,0.42,9.414,9.441,9.053,241960.04,344541.39,290502.94,0.6
2017-07-13,9.4,9.43,9.41,9.26,201388.56,0.01,0.11,9.418,9.397,9.006,294682.36,379479.5,291250.78,0.81
2017-07-12,9.28,9.46,9.4,9.18,279702.16,0.12,1.29,9.476,9.326,8.96,360333.72,380818.76,290207.17,1.12
2017-07-11,9.45,9.54,9.28,9.2,295502.44,-0.25,-2.62,9.512,9.248,8.911,388294.35,366951.02,280990.98,1.19
2017-07-10,9.56,9.73,9.53,9.52,283498.16,0.06,0.63,9.516,9.185,8.87,383508.23,359492.9,275550.89,1.14
2017-07-07,9.61,9.7,9.47,9.38,413320.47,-0.23,-2.37,9.468,9.09,8.807,447122.74,353845.01,269755.99,1.66
2017-07-06,9.59,9.83,9.7,9.4,529645.38,0.12,1.25,9.376,8.991,8.761,464276.65,329539.49,259748.79,2.13
2017-07-05,9.35,9.58,9.58,9.33,419505.28,0.28,3.01,9.176,8.873,8.701,401303.8,297074.01,251334.91,1.68
2017-07-04,9.24,9.47,9.3,9.22,271571.88,0.01,0.11,8.984,8.78,8.64,345607.69,277219.75,243290.77,1.09
2017-07-03,9.15,9.48,9.29,9.15,601570.69,0.28,3.11,8.854,8.727,8.582,335477.56,274404.57,237416.87,2.41
2017-06-30,8.65,9.1,9.01,8.63,499090.0,0.31,3.56,8.712,8.664,8.524,260567.27,236464.5,221186.6,2.0
2017-06-29,8.66,8.77,8.7,8.52,214781.16,0.08,0.93,8.606,8.614,8.469,194802.33,203022.05,209883.53,0.86
2017-06-28,8.64,8.73,8.62,8.56,141024.73,-0.03,-0.35,8.57,8.593,8.423,192844.22,199595.58,221526.75,0.57
2017-06-27,8.58,8.8,8.65,8.57,220921.2,0.07,0.82,8.576,8.574,8.409,208831.82,195030.93,224468.94,0.89
2017-06-26,8.5,8.6,8.58,8.41,227019.28,0.1,1.18,8.6,8.554,8.396,213331.59,191608.88,224236.15,0.91
2017-06-23,8.53,8.58,8.48,8.34,170265.3,-0.04,-0.47,8.616,8.524,8.387,212361.72,185666.98,229321.93,0.68
2017-06-22,8.63,8.68,8.52,8.52,204990.59,-0.13,-1.5,8.622,8.53,8.383,211241.77,189958.09,245360.42,0.82
2017-06-21,8.81,8.86,8.65,8.6,220962.72,-0.12,-1.37,8.616,8.528,8.399,206346.94,205595.81,252456.42,0.89
2017-06-20,8.65,8.86,8.77,8.65,243420.05,0.11,1.27,8.572,8.5,8.424,181230.05,209361.78,257459.57,0.98
2017-06-19,8.52,8.74,8.66,8.47,222169.95,0.15,1.76,8.508,8.437,8.454,169886.16,200429.16,254174.5,0.89
2017-06-16,8.5,8.59,8.51,8.42,164665.56,0.02,0.24,8.432,8.383,8.494,158972.23,205908.69,254245.46,0.66
2017-06-15,8.46,8.61,8.49,8.46,180516.41,0.06,0.71,8.438,8.323,8.542,168674.4,216745.02,258227.52,0.72
2017-06-14,8.48,8.48,8.43,8.36,95378.26,-0.02,-0.24,8.44,8.253,8.591,204844.69,243457.92,260750.29,0.38
2017-06-13,8.33,8.56,8.45,8.3,186700.64,0.17,2.05,8.428,8.244,8.641,237493.51,253906.94,270686.85,0.75
2017-06-12,8.49,8.49,8.28,8.27,167600.28,-0.26,-3.04,8.366,8.237,8.679,230972.16,256863.42,270805.14,0.67
2017-06-09,8.49,8.55,8.54,8.38,213176.42,0.04,0.47,8.334,8.249,8.734,252845.16,272976.88,276953.61,0.86
2017-06-08,8.35,8.65,8.5,8.31,361367.84,0.13,1.55,8.208,8.235,8.777,264815.63,300762.76,285322.91,1.45
2017-06-07,8.14,8.43,8.37,8.1,258622.36,0.23,2.83,8.066,8.269,8.814,282071.16,299317.03,273688.5,1.04
2017-06-06,8.11,8.19,8.14,8.03,154093.92,0.02,0.25,8.06,8.347,8.851,270320.37,305557.36,269233.71,0.62
2017-06-05,7.98,8.16,8.12,7.9,276965.25,0.21,2.65,8.108,8.471,8.899,282754.68,307919.83,271747.4,1.11
2017-06-02,7.79,7.93,7.91,7.58,273028.78,0.12,1.54,8.164,8.604,8.958,293108.6,302582.23,268254.45,1.1
2017-06-01,8.31,8.32,7.79,7.76,447645.47,-0.55,-6.59,8.262,8.76,9.038,336709.89,299710.02,261091.9,1.8
2017-05-31,8.46,8.52,8.34,8.32,199868.44,-0.04,-0.48,8.472,8.928,9.129,316562.9,278042.65,247109.25,0.8
2017-05-26,8.4,8.48,8.38,8.33,216265.48,-0.02,-0.24,8.634,9.037,9.195,340794.35,287466.76,248852.02,0.87
2017-05-25,8.3,8.46,8.4,8.2,328734.81,0.0,0.0,8.834,9.121,9.254,333084.97,284746.86,258502.3,1.32
2017-05-24,8.85,8.85,8.4,8.26,491035.25,-0.44,-4.98,9.044,9.218,9.292,312055.86,280930.34,250714.5,1.97
2017-05-23,9.13,9.2,8.84,8.78,346910.53,-0.31,-3.39,9.258,9.318,9.333,262710.15,269883.06,233099.37,1.39
