date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2017-10-17,16.88,17.03,16.77,16.68,147190.28,-0.25,-1.47,16.884,16.642,16.896,285763.15,212802.05,196654.03,1.35
2017-10-16,17.5,17.53,17.02,16.86,347080.53,-0.64,-3.62,16.87,16.628,16.937,290156.19,210216.12,200736.23,3.19
2017-10-13,16.38,17.87,17.66,16.2,624846.06,1.12,6.77,16.75,16.59,16.969,242193.85,188923.33,193281.95,5.75
2017-10-12,16.39,16.94,16.54,16.36,175826.7,0.11,0.67,16.49,16.486,16.971,148947.82,143583.04,179974.05,1.62
2017-10-11,16.69,16.69,16.43,16.26,133872.17,-0.27,-1.62,16.384,16.542,17.05,147490.62,145437.21,188619.05,1.23
2017-10-10,16.54,16.83,16.7,16.29,169155.47,0.28,1.71,16.4,16.663,17.139,139840.95,165242.63,196271.32,1.56
2017-10-09,16.54,16.59,16.42,16.35,107268.83,0.06,0.37,16.386,16.725,17.227,130276.06,162390.65,205711.12,0.99
2017-09-29,16.15,16.56,16.36,16.11,158615.95,0.35,2.19,16.43,16.803,17.346,135652.81,168425.18,235491.28,1.46
2017-09-28,16.6,16.63,16.01,15.97,168540.7,-0.5,-3.03,16.482,16.883,17.433,138218.26,172111.01,248365.02,1.55
2017-09-27,16.71,16.72,16.51,16.48,95623.82,-0.12,-0.72,16.7,17.036,17.527,143383.79,173369.05,255768.55,0.88
2017-09-26,16.5,16.83,16.63,16.35,121331.01,-0.01,-0.06,16.926,17.15,17.612,190644.3,180506.01,275241.85,1.12
2017-09-25,16.61,17.24,16.64,16.56,134152.58,0.02,0.12,17.064,17.245,17.685,194505.24,191256.33,283581.66,1.23
2017-09-22,17.0,17.07,16.62,16.54,171443.17,-0.48,-2.81,17.176,17.348,17.76,201197.54,197640.57,291482.27,1.58
2017-09-21,17.48,17.62,17.1,17.03,194368.38,-0.54,-3.06,17.284,17.455,17.824,206003.77,216365.05,298561.33,1.79
2017-09-20,17.28,17.89,17.64,17.0,331926.38,0.32,1.85,17.372,17.557,17.867,203354.31,231800.89,303039.01,3.05
2017-09-19,17.19,17.45,17.32,17.12,140635.67,0.12,0.7,17.374,17.614,17.879,170367.71,227300.02,301519.56,1.29
2017-09-18,17.1,17.25,17.2,16.81,167614.09,0.04,0.23,17.426,17.728,17.923,188007.43,249031.59,312865.02,1.54
2017-09-15,17.49,17.66,17.16,17.15,195474.34,-0.38,-2.17,17.52,17.888,17.986,194083.61,302557.38,323566.81,1.8
2017-09-14,17.7,17.81,17.54,17.46,181121.06,-0.11,-0.62,17.626,17.983,18.06,226726.33,324619.02,353290.7,1.67
2017-09-13,17.52,17.85,17.65,17.46,166993.39,0.07,0.4,17.742,18.017,18.096,260247.47,338168.05,367065.75,1.54
2017-09-12,17.65,17.87,17.58,17.5,228834.25,-0.09,-0.51,17.854,18.073,18.121,284232.32,369977.69,384905.84,2.1
