date,price,point-pressure,linear-pressure,point-support,linear-support
2017-10-13,37.63,35.08,34.69,34.12,34.77,5,+++
2017-10-16,36.72,35.3,34.67,34.41,34.81,5,+++
2017-10-17,36.68,35.3,34.66,34.41,34.84,5,+++
