date,price,point-pressure,linear-pressure,point-support,linear-support
2017-10-13,3.9,3.32,4.82,3.81,3.91,3,==
2017-10-16,4.01,3.32,4.83,3.81,3.92,4,++
2017-10-17,3.91,3.32,4.84,3.81,3.93,3,==
