date,price,point-pressure,linear-pressure,point-support,linear-support
2017-10-13,15.69,15.83,16.13,15.12,15.12,3,==
2017-10-16,15.45,15.63,16.16,15.12,15.12,3,==
2017-10-17,15.69,15.83,16.18,15.12,15.12,3,==
