date,price,point-pressure,linear-pressure,point-support,linear-support
2017-10-13,26.36,23.99,27.04,22.22,23.59,4,++
2017-10-16,27.18,23.99,27.1,22.22,23.62,5,+++
2017-10-17,27.0,25.98,27.16,22.22,23.65,4,++
