date,price,point-pressure,linear-pressure,point-support,linear-support
2017-10-13,6.34,7.35,6.22,6.23,6.75,3,==
2017-10-16,6.37,6.48,6.5,6.43,6.77,1,---
2017-10-17,6.35,6.46,6.5,6.43,6.78,1,---
