date,price,point-pressure,linear-pressure,point-support,linear-support
2017-10-13,15.18,16.48,15.46,15.17,16.64,2,--
2017-10-16,15.22,16.48,15.42,15.17,16.68,2,--
2017-10-17,15.22,16.48,15.38,15.17,16.71,2,--
