date,price,point-pressure,linear-pressure,point-support,linear-support
2017-10-13,27.6,23.49,25.97,22.27,25.23,5,+++
2017-10-16,27.69,23.49,26.04,22.27,25.32,5,+++
2017-10-17,27.9,28.73,30.39,20.3,25.42,3,==
