date,price,point-pressure,linear-pressure,point-support,linear-support
2017-10-13,14.11,14.22,14.73,13.35,13.4,3,==
2017-10-16,13.76,14.22,14.74,13.35,13.4,3,==
2017-10-17,13.55,14.44,14.76,13.35,13.41,3,==
