date,p_change,TOR,TOR_3,TOR_5,TOR_10,TOR_15
2017-10-17,0.4,0.48,0.323,0.324,0.374,0.439
2017-10-16,-0.4,0.49,0.253,0.306,0.36,0.471
2017-10-13,0.13,0.27,0.217,0.292,0.355,0.507
2017-10-12,-0.53,0.38,0.257,0.342,0.431,0.552
2017-10-11,0.0,0.39,0.27,0.328,0.463,0.57
2017-10-10,0.13,0.42,0.313,0.346,0.458,0.603
2017-10-09,0.54,0.52,0.277,0.33,0.511,0.619
2017-09-29,-0.13,0.31,0.263,0.314,0.562,0.631
2017-09-28,-0.13,0.48,0.273,0.458,0.626,0.659
2017-09-27,-0.53,0.34,0.26,0.502,0.643,0.679
2017-09-26,-0.53,0.44,0.49,0.502,0.698,0.7
2017-09-25,0.67,1.03,0.577,0.604,0.719,0.729
2017-09-22,0.54,0.7,0.347,0.604,0.686,0.689
2017-09-21,-0.67,0.34,0.43,0.654,0.69,0.684
2017-09-20,0.94,0.95,0.66,0.716,0.734,0.703
2017-09-19,-0.53,1.03,0.66,0.704,0.704,0.696
2017-09-18,-0.4,0.95,0.533,0.628,0.689,0.667
2017-09-15,0.13,0.65,0.513,0.578,0.636,0.647
2017-09-14,-0.92,0.89,0.513,0.596,0.634,0.709
2017-09-13,-0.39,0.65,0.45,0.574,0.608,0.719
2017-09-12,0.13,0.7,0.48,0.574,0.627,0.711
2017-09-11,-0.13,0.74,0.507,0.61,0.617,0.691
2017-09-08,-0.65,0.78,0.477,0.546,0.608,0.682
2017-09-07,-1.03,0.65,0.51,0.516,0.687,0.679
2017-09-06,0.52,0.88,0.433,0.512,0.726,0.694
2017-09-05,0.13,0.42,0.35,0.504,0.692,0.713
2017-09-04,-0.26,0.63,0.42,0.54,0.689,0.717
2017-09-01,-0.13,0.63,0.49,0.544,0.687,0.708
2017-08-31,-0.52,0.84,0.48,0.732,0.697,0.713
2017-08-30,-0.26,0.6,0.417,0.772,0.701,0.737
2017-08-29,-0.38,0.65,0.74,0.76,0.757,0.769
2017-08-28,0.52,1.57,0.87,0.708,0.741,0.757
2017-08-25,1.83,1.04,0.527,0.516,0.633,0.683
2017-08-24,-1.04,0.54,0.31,0.454,0.599,0.651
2017-08-23,0.0,0.39,0.333,0.522,0.665,0.675
2017-08-22,-0.9,0.61,0.447,0.676,0.734,0.726
2017-08-21,0.0,0.73,0.537,0.652,0.721,0.809
2017-08-18,-0.26,0.88,0.68,0.604,0.693,0.82
2017-08-17,1.3,1.16,0.55,0.568,0.661,0.842
2017-08-16,0.39,0.49,0.327,0.576,0.635,0.809
2017-08-15,-0.78,0.49,0.397,0.694,0.702,0.851
2017-08-14,0.52,0.7,0.633,0.692,0.839,0.892
2017-08-11,0.39,1.2,0.76,0.642,0.858,0.906
2017-08-10,0.53,1.08,0.52,0.514,0.859,0.899
2017-08-09,-0.26,0.48,0.31,0.478,0.817,0.906
2017-08-08,-0.39,0.45,0.337,0.614,0.881,0.973
2017-08-07,0.13,0.56,0.487,0.896,0.947,1.133
2017-08-04,0.39,0.9,0.687,0.962,0.982,1.211
2017-08-03,-0.78,1.16,1.007,1.024,1.001,1.252
2017-08-02,-1.91,1.86,0.917,0.924,1.004,1.228
2017-08-01,0.26,0.89,0.7,0.776,0.966,1.161
2017-07-31,-0.76,1.21,0.623,0.82,1.162,1.169
2017-07-28,0.0,0.66,0.593,0.76,1.215,1.145
2017-07-27,0.0,1.12,0.743,0.846,1.3,1.177
2017-07-26,0.12,1.11,0.673,0.86,1.268,1.157
2017-07-25,0.25,0.91,0.667,0.934,1.243,1.145
2017-07-24,-0.5,1.09,0.76,1.322,1.253,1.149
2017-07-21,-0.87,1.19,0.89,1.452,1.229,1.142
2017-07-20,0.62,1.48,1.443,1.516,1.224,1.105
2017-07-19,0.0,2.85,1.53,1.38,1.157,1.066
2017-07-18,1.91,1.74,1.083,0.982,0.966,0.907
2017-07-17,-0.38,1.51,0.77,0.836,0.889,0.856
2017-07-14,0.51,0.8,0.553,0.704,0.836,0.797
2017-07-13,0.9,0.86,0.623,0.772,0.82,0.837
2017-07-12,-1.27,1.01,0.62,0.762,0.823,0.888
2017-07-11,-0.63,0.85,0.663,0.748,0.768,0.914
2017-07-10,0.76,1.14,0.65,0.772,0.781,0.905
2017-07-07,0.51,0.81,0.583,0.74,0.73,0.875
2017-07-06,-0.25,0.94,0.637,0.706,0.788,0.882
2017-07-05,0.26,0.97,0.65,0.696,0.857,0.878
2017-07-04,0.51,0.98,0.54,0.594,0.9,0.883
2017-07-03,-0.13,0.64,0.51,0.594,0.873,0.885
2017-06-30,0.26,0.89,0.45,0.592,0.878,0.902
2017-06-29,0.39,0.46,0.48,0.692,0.881,0.985
2017-06-28,-1.15,0.98,0.537,0.926,0.923,1.125
2017-06-27,-0.38,0.63,0.673,1.01,0.93,1.113
2017-06-26,-0.13,1.39,1.007,1.026,0.968,1.144
2017-06-23,0.13,1.63,1.01,0.886,0.918,1.1
2017-06-22,0.38,1.4,0.703,0.744,0.969,1.061
2017-06-21,0.51,0.71,0.467,0.64,1.085,1.055
2017-06-20,-1.01,0.69,0.537,0.708,1.093,1.149
2017-06-19,1.81,0.92,0.6,0.772,1.134,1.199
2017-06-16,-0.9,0.88,0.643,0.766,1.115,1.246
2017-06-15,-0.89,1.05,0.687,1.018,1.131,1.267
2017-06-14,-0.76,1.01,0.633,1.32,1.157,1.246
2017-06-13,0.13,0.89,1.01,1.276,1.269,1.301
2017-06-12,0.38,2.14,1.567,1.318,1.323,1.333
2017-06-09,1.93,2.56,1.117,1.036,1.272,1.245
2017-06-08,0.0,0.79,0.63,0.732,1.135,1.149
2017-06-07,0.0,1.1,0.61,0.836,1.13,1.151
2017-06-06,0.91,0.73,0.59,1.042,1.204,1.149
2017-06-05,-1.16,1.04,0.783,1.182,1.267,1.154
2017-06-02,-0.26,1.31,1.147,1.3,1.245,1.19
2017-06-01,1.04,2.13,1.187,1.276,1.227,1.426
2017-05-31,1.18,1.43,1.02,0.998,1.096,1.397
2017-05-26,0.53,1.63,0.94,1.08,1.059,1.389
2017-05-25,1.2,1.19,0.643,1.026,0.977,1.432
2017-05-24,0.13,0.74,0.86,0.952,1.016,1.451
2017-05-23,0.27,1.84,1.067,1.03,1.427,1.535
2017-05-22,0.54,1.36,0.727,0.826,1.412,1.582
2017-05-19,-1.06,0.82,0.65,0.766,1.407,1.563
2017-05-18,-0.13,1.13,0.65,0.764,1.553,1.627
2017-05-17,-0.13,0.82,0.627,0.854,1.587,1.834
