date,p_change,TOR,TOR_3,TOR_5,TOR_10,TOR_15
2017-10-17,-0.66,0.82,0.723,0.782,1.166,1.032
2017-10-16,3.11,1.35,0.703,0.834,1.171,1.031
2017-10-13,1.23,0.76,0.58,0.912,1.085,1.015
2017-10-12,0.5,0.98,0.687,1.31,1.077,1.036
2017-10-11,-0.42,1.08,0.94,1.39,1.038,1.135
2017-10-10,0.46,1.74,1.497,1.334,1.049,1.17
2017-10-09,-0.39,2.75,1.377,1.16,0.955,1.181
2017-09-29,2.16,1.38,0.727,0.708,0.792,1.07
2017-09-28,0.12,0.8,0.557,0.568,0.761,1.081
2017-09-27,2.96,0.87,0.453,0.526,0.927,1.055
2017-09-26,0.08,0.49,0.39,0.59,1.001,1.049
2017-09-25,-0.48,0.68,0.423,0.652,1.143,1.086
2017-09-22,-0.76,0.59,0.593,0.74,1.183,1.153
2017-09-21,-1.38,1.19,0.663,0.836,1.278,1.155
2017-09-20,1.44,0.8,0.64,1.09,1.201,1.109
2017-09-19,-0.8,1.12,0.73,1.252,1.198,1.087
2017-09-18,-0.24,1.07,1.177,1.41,1.191,1.045
2017-09-15,1.32,2.46,1.357,1.412,1.252,1.005
2017-09-14,0.0,1.61,1.173,1.228,1.069,0.892
2017-09-13,4.4,1.91,0.997,0.99,0.957,0.817
2017-09-12,-0.87,1.08,0.873,0.762,0.814,0.736
2017-09-11,2.56,1.54,0.653,0.756,0.754,0.688
2017-09-08,-0.04,0.42,0.397,0.784,0.648,0.643
2017-09-07,-0.42,0.77,0.607,0.826,0.682,0.668
2017-09-06,0.77,1.05,0.91,0.77,0.653,0.651
2017-09-05,2.36,1.68,0.77,0.656,0.618,0.644
2017-09-04,-0.65,0.63,0.373,0.416,0.486,0.643
2017-09-01,-0.52,0.49,0.323,0.386,0.509,0.644
2017-08-31,0.26,0.48,0.32,0.44,0.54,0.664
2017-08-30,0.3,0.48,0.32,0.44,0.543,0.701
2017-08-29,0.17,0.48,0.413,0.484,0.59,0.753
2017-08-28,0.75,0.76,0.413,0.46,0.709,0.788
2017-08-25,0.57,0.48,0.393,0.48,0.697,0.85
2017-08-24,-1.44,0.7,0.353,0.544,0.728,0.867
2017-08-23,0.31,0.36,0.407,0.506,0.761,0.862
2017-08-22,-1.88,0.86,0.553,0.624,0.851,0.883
2017-08-21,1.52,0.8,0.437,0.786,0.866,0.891
2017-08-18,-0.43,0.51,0.487,0.754,0.955,0.908
2017-08-17,-0.43,0.95,0.873,0.81,0.977,0.925
2017-08-16,2.16,1.67,0.77,0.826,0.945,0.939
2017-08-15,-1.05,0.64,0.477,0.744,0.846,0.907
2017-08-14,2.41,0.79,0.607,0.818,0.879,0.939
2017-08-11,-1.84,1.03,0.763,0.998,0.906,0.939
