date,p_change,TOR,TOR_3,TOR_5,TOR_10,TOR_15
2017-10-17,1.78,1.91,1.307,1.558,1.689,1.709
2017-10-16,-0.91,2.01,1.273,1.514,1.69,1.679
2017-10-13,0.74,1.81,1.29,1.612,1.589,1.646
2017-10-12,4.09,2.06,1.25,1.568,1.569,1.671
2017-10-11,0.0,1.69,1.397,1.494,1.552,1.612
2017-10-10,-2.24,2.5,1.363,1.482,1.615,1.595
2017-10-09,0.46,1.59,1.093,1.366,1.512,1.561
2017-09-29,2.76,1.69,1.107,1.248,1.504,1.574
2017-09-28,2.14,1.63,1.183,1.232,1.553,1.663
2017-09-27,0.46,1.92,0.973,1.284,1.508,1.717
2017-09-26,0.73,1.0,0.87,1.364,1.459,1.737
2017-09-25,-1.84,1.61,1.167,1.458,1.558,1.798
2017-09-22,0.65,1.89,1.403,1.438,1.576,1.834
2017-09-21,2.8,2.32,1.263,1.496,1.689,1.884
2017-09-20,1.48,1.47,0.993,1.268,1.702,1.861
2017-09-19,-2.64,1.51,1.23,1.26,1.776,1.954
2017-09-18,4.07,2.18,1.12,1.356,1.817,2.147
2017-09-15,0.59,1.18,0.87,1.278,1.814,2.429
2017-09-14,-0.05,1.43,1.14,1.646,1.96,2.509
2017-09-13,-1.06,1.99,1.26,1.85,2.015,2.543
2017-09-12,-0.9,1.79,1.603,1.894,2.102,2.466
2017-09-11,-0.3,3.02,1.823,1.92,2.364,2.443
2017-09-08,2.91,2.45,1.553,1.746,2.702,2.334
2017-09-07,0.94,2.21,1.377,1.784,2.695,2.256
2017-09-06,0.18,1.92,1.357,1.738,2.668,2.199
2017-09-05,-1.91,2.15,1.597,1.926,2.56,2.227
2017-09-04,0.93,2.64,1.54,2.378,2.49,2.202
2017-09-01,-0.92,1.98,1.613,3.13,2.364,2.165
2017-08-31,2.38,2.86,2.423,3.21,2.294,2.245
2017-08-30,-0.05,4.41,3.603,3.026,2.144,2.166
2017-08-29,7.31,6.4,2.927,2.312,1.936,2.006
2017-08-28,3.75,2.38,1.44,1.322,1.474,1.68
2017-08-25,-1.15,1.94,0.927,1.122,1.445,1.615
2017-08-24,-1.0,0.84,0.763,0.99,1.569,1.587
2017-08-23,1.47,1.45,0.943,1.094,1.652,1.686
2017-08-22,-1.25,1.38,0.887,1.27,1.708,1.759
2017-08-21,0.72,1.28,0.88,1.35,1.721,1.868
2017-08-18,-0.77,1.36,1.23,1.512,1.734,1.935
2017-08-17,-1.82,2.33,1.37,1.876,1.75,1.969
2017-08-16,-1.65,1.78,1.29,1.744,1.749,1.926
2017-08-15,-1.11,2.09,1.757,1.79,1.826,2.006
2017-08-14,4.46,3.18,1.617,1.674,1.918,2.009
2017-08-11,0.0,1.67,1.227,1.32,1.828,1.922
2017-08-10,1.06,2.01,1.173,1.29,1.849,1.881
2017-08-09,1.9,1.51,0.973,1.352,1.816,1.848
2017-08-08,-0.32,1.41,0.977,1.56,1.963,1.881
2017-08-07,1.63,1.52,1.28,1.88,2.035,1.997
2017-08-04,-2.37,2.32,1.623,2.032,2.071,2.051
2017-08-03,-3.63,2.55,1.853,1.944,1.944,2.047
2017-08-02,1.9,3.01,1.763,1.77,1.841,1.963
2017-08-01,-1.73,2.28,1.387,1.764,1.741,1.898
2017-07-31,-0.58,1.88,1.187,1.734,1.827,1.939
2017-07-28,-1.45,1.68,1.553,1.734,1.873,1.916
2017-07-27,3.02,2.98,1.703,1.608,1.931,1.979
2017-07-26,-2.31,2.13,1.337,1.316,1.762,1.935
2017-07-25,-2.86,1.88,0.977,1.292,1.752,1.977
2017-07-24,-0.32,1.05,0.857,1.544,1.854,2.119
2017-07-21,-1.13,1.52,1.177,1.802,1.902,2.428
2017-07-20,0.05,2.01,1.717,1.95,2.012,2.487
2017-07-19,5.45,3.14,1.827,1.806,2.044,2.431
2017-07-18,-0.14,2.34,1.533,1.584,2.005,2.356
2017-07-17,-2.36,2.26,1.183,1.696,2.172,2.333
2017-07-14,0.55,1.29,1.107,1.55,2.515,2.297
2017-07-13,-1.85,2.03,1.643,1.816,2.626,2.32
2017-07-12,3.38,2.9,1.477,1.876,2.541,2.297
2017-07-11,0.14,1.53,1.383,1.846,2.452,2.283
2017-07-10,-2.98,2.62,1.65,2.342,2.499,2.361
2017-07-07,0.14,2.33,1.693,2.956,2.409,2.328
2017-07-06,0.46,2.75,2.253,2.97,2.339,2.231
2017-07-05,3.24,4.01,3.233,2.656,2.233,2.113
2017-07-04,6.32,5.69,2.697,2.256,2.1,1.915
2017-07-03,-2.74,2.4,1.193,1.518,1.802,1.628
2017-06-30,-0.46,1.18,1.063,1.382,1.774,1.576
2017-06-29,3.85,2.01,1.337,1.472,1.743,1.665
2017-06-28,-3.35,2.0,1.24,1.408,1.64,1.628
2017-06-27,-0.2,1.72,1.117,1.544,1.544,1.604
2017-06-26,1.19,1.63,1.107,1.742,1.511,1.631
2017-06-23,2.78,1.69,1.457,1.84,1.51,1.603
