date,p_change,TOR,TOR_3,TOR_5,TOR_10,TOR_15
2017-10-17,0.4,3.05,2.373,3.64,3.89,3.999
2017-10-16,-0.12,4.07,2.697,5.072,3.802,4.011
2017-10-13,-2.37,4.02,3.693,5.098,3.668,3.917
2017-10-12,-0.78,7.06,5.757,4.732,3.63,3.858
2017-10-11,7.44,10.21,4.803,3.68,3.361,3.693
2017-10-10,2.41,4.2,2.13,2.098,3.157,3.396
2017-10-09,1.62,2.19,1.33,1.692,3.061,3.439
2017-09-29,0.84,1.8,1.367,1.8,3.108,3.734
2017-09-28,-1.05,2.3,1.49,2.168,3.241,3.95
2017-09-27,-0.04,2.17,1.633,2.582,3.47,4.305
2017-09-26,1.42,2.73,2.123,3.782,3.828,4.966
2017-09-25,-4.88,3.64,2.67,3.884,4.04,5.252
2017-09-22,-4.12,4.37,4.18,3.688,4.337,5.516
2017-09-21,4.42,8.17,3.803,3.44,4.404,5.705
2017-09-20,0.13,3.24,1.967,2.724,4.35,5.679
2017-09-19,-1.74,2.66,1.93,3.226,5.234,6.055
2017-09-18,0.04,3.13,2.573,3.664,5.67,6.713
2017-09-15,-1.15,4.59,3.447,4.36,6.117,7.723
2017-09-14,-3.82,5.75,3.533,4.45,6.379,8.539
2017-09-13,-1.9,4.85,3.82,4.826,6.582,9.187
2017-09-12,1.93,6.61,3.883,6.272,6.984,10.15
2017-09-11,-1.55,5.04,4.223,6.354,7.577,10.401
2017-09-08,-3.38,7.63,6.57,6.866,8.901,11.223
2017-09-07,3.98,12.08,6.367,6.782,9.821,10.911
2017-09-06,-1.42,7.02,4.873,5.922,10.16,10.517
2017-09-05,2.44,7.6,4.937,6.292,11.387,10.476
2017-09-04,-3.42,7.21,4.997,7.28,11.664,10.082
2017-09-01,0.04,7.78,5.55,9.494,12.681,9.715
2017-08-31,-2.95,8.87,7.137,11.304,12.197,9.277
2017-08-30,-1.88,12.54,10.273,12.624,11.928,8.771
2017-08-29,6.4,18.28,11.703,13.974,11.314,8.073
2017-08-28,3.43,16.83,10.767,12.392,9.655,6.987
2017-08-25,-2.52,15.47,11.587,12.502,8.142,6.014
2017-08-24,10.0,19.29,9.887,9.996,6.716,5.123
2017-08-23,-5.57,10.37,9.25,7.374,4.915,4.117
2017-08-22,2.31,17.38,6.773,6.58,4.085,3.515
2017-08-21,9.99,2.94,3.04,3.442,2.546,2.489
2017-08-18,9.99,6.18,4.193,3.194,2.476,2.403
2017-08-17,10.0,6.4,2.697,2.2,2.068,2.12
2017-08-16,0.33,1.69,1.13,1.176,1.849,1.829
2017-08-15,0.55,1.7,0.97,1.252,1.813,1.841
2017-08-14,2.85,1.21,0.83,1.31,1.842,1.899
2017-08-11,-1.9,1.28,1.117,1.516,1.886,2.041
2017-08-10,-3.51,2.07,1.353,1.68,1.952,2.099
2017-08-09,0.38,1.99,1.41,2.108,1.949,2.146
2017-08-08,0.27,2.24,1.447,1.976,1.937,2.259
2017-08-07,-1.29,2.1,2.103,1.926,1.969,2.387
2017-08-04,5.37,4.21,1.847,1.836,2.093,2.415
2017-08-03,-0.34,1.33,1.107,1.382,1.887,2.389
2017-08-02,-2.26,1.99,1.213,1.524,2.032,2.523
2017-08-01,0.55,1.65,1.197,1.5,2.202,2.611
2017-07-31,-1.26,1.94,1.327,1.682,2.453,2.811
2017-07-28,-2.03,2.04,1.303,1.962,2.511,3.156
2017-07-27,-0.74,1.87,1.477,1.984,2.689,3.368
2017-07-26,-1.16,2.56,1.967,2.166,2.835,3.855
2017-07-25,2.75,3.34,1.83,2.392,2.91,4.219
2017-07-24,-0.05,2.15,1.643,2.556,3.042,4.227
2017-07-21,-1.8,2.78,2.157,2.63,3.538,4.285
2017-07-20,0.21,3.69,2.617,2.838,3.782,4.264
2017-07-19,4.55,4.16,2.227,2.766,4.331,4.219
2017-07-18,0.0,2.52,2.113,2.596,4.716,4.281
2017-07-17,-9.99,3.82,2.383,3.024,4.81,4.469
2017-07-14,-2.82,3.33,2.213,3.682,4.73,4.351
2017-07-13,-0.91,3.31,2.657,4.06,4.644,4.289
2017-07-12,-2.71,4.66,3.923,5.234,4.614,4.246
2017-07-11,4.65,7.11,4.11,5.904,4.657,4.173
2017-07-10,-3.77,5.22,4.8,5.174,4.48,3.945
2017-07-07,-0.93,9.18,5.73,4.734,4.164,3.815
2017-07-06,10.02,8.01,3.823,3.392,3.485,3.405
2017-07-05,0.21,3.46,2.16,2.392,2.951,3.136
2017-07-04,0.94,3.02,1.83,2.718,2.961,3.397
2017-07-03,1.1,2.47,1.827,3.182,3.028,3.801
2017-06-30,-2.16,3.01,2.7,3.1,3.109,4.09
2017-06-29,1.57,5.09,3.477,2.976,3.11,4.46
2017-06-28,3.29,5.34,2.467,2.492,2.999,4.424
2017-06-27,-0.38,2.06,1.483,2.136,3.202,4.265
2017-06-26,0.54,2.39,1.687,2.462,3.904,4.27
2017-06-23,1.65,2.67,2.077,2.64,4.346,4.252
2017-06-22,-5.0,3.56,2.417,2.71,4.935,4.247
2017-06-21,0.16,3.69,2.323,2.794,5.034,4.086
2017-06-20,-0.05,3.28,2.1,3.53,4.961,3.951
2017-06-19,-1.79,3.02,2.333,4.69,4.846,3.793
2017-06-16,-2.6,3.98,3.783,5.448,4.756,3.655
2017-06-15,-1.14,7.37,5.483,6.364,4.617,3.478
2017-06-14,4.76,9.08,5.297,5.8,3.995,3.081
2017-06-13,0.89,6.81,5.123,4.576,3.254,2.593
2017-06-12,2.51,8.56,4.37,3.64,2.663,2.203
2017-06-09,10.0,4.55,2.503,2.352,1.902,1.693
2017-06-08,10.03,2.96,1.697,1.96,1.58,1.459
2017-06-07,0.72,2.13,1.417,1.598,1.425,1.375
2017-06-06,2.61,2.12,1.57,1.506,1.389,1.322
2017-06-05,5.28,2.59,1.247,1.262,1.273,1.223
2017-06-02,1.36,1.15,0.94,0.934,1.104,1.124
2017-06-01,-7.59,1.67,0.857,0.97,1.094,1.137
2017-05-31,-0.2,0.9,0.617,0.918,1.096,1.102
2017-05-26,-0.2,0.95,0.76,1.092,1.14,1.111
2017-05-25,0.07,1.33,0.913,1.094,1.109,1.109
2017-05-24,-2.25,1.41,1.06,1.008,1.086,1.093
2017-05-23,-8.79,1.77,0.91,0.936,1.079,1.082
2017-05-22,-4.05,0.96,0.62,0.92,1.017,1.108
2017-05-19,-0.39,0.9,0.65,0.996,1.024,1.129
2017-05-18,-1.6,1.05,0.913,0.944,1.027,1.122
2017-05-17,1.17,1.69,1.01,0.954,1.03,1.122
2017-05-16,1.3,1.34,0.66,0.884,0.986,1.055
2017-05-15,-1.06,0.64,0.58,0.846,1.068,1.014
2017-05-12,-1.38,1.1,0.813,0.924,1.131,1.067
2017-05-11,-2.47,1.34,0.83,0.89,1.101,1.036
2017-05-10,-4.12,1.15,0.727,0.838,1.072,1.019
2017-05-09,-1.62,1.03,0.653,0.858,1.025,1.041
2017-05-08,-3.33,0.93,0.67,1.084,0.995,1.023
2017-05-05,-3.36,1.08,0.777,1.152,1.045,1.025
2017-05-04,-0.94,1.25,1.137,1.096,1.001,1.033
2017-05-03,2.01,2.16,1.143,1.056,0.984,1.055
2017-05-02,1.75,1.27,0.69,0.76,0.917,1.093
2017-04-28,1.28,0.8,0.617,0.652,0.866,1.319
2017-04-27,-1.7,1.05,0.577,0.778,0.882,1.398
2017-04-26,-0.14,0.68,0.47,0.696,0.897,1.403
2017-04-25,-0.63,0.73,0.72,0.776,0.987,1.429
2017-04-24,-0.19,1.43,0.69,0.928,1.186,1.477
2017-04-21,0.0,0.64,0.573,0.794,1.509,1.469
2017-04-20,-1.42,1.08,0.857,0.858,1.644,1.606
2017-04-19,-2.99,1.49,0.75,0.882,1.648,1.703
2017-04-18,-0.5,0.76,0.573,0.9,1.606,1.901
2017-04-17,-0.46,0.96,0.72,1.292,1.675,1.965
2017-04-14,-1.92,1.2,0.927,2.032,1.711,2.064
2017-04-13,-1.84,1.58,1.433,2.19,1.86,2.246
2017-04-12,-2.81,2.72,2.46,2.098,1.955,2.44
2017-04-11,5.48,4.66,2.217,1.768,2.129,2.385
2017-04-10,-3.88,1.99,1.037,1.126,1.836,2.247
2017-04-07,0.13,1.12,0.73,0.992,1.881,2.419
2017-04-06,-0.9,1.07,0.84,1.306,2.162,2.758
2017-04-05,1.97,1.45,0.923,1.598,2.504,2.963
