date,p_change,TOR,TOR_3,TOR_5,TOR_10,TOR_15
2017-10-17,-2.99,5.1,5.28,4.926,6.121,6.413
2017-10-16,-9.97,10.74,4.71,5.374,6.383,6.598
2017-10-13,1.48,3.39,2.93,4.45,5.765,6.759
2017-10-12,-2.38,5.4,4.247,5.822,6.117,7.296
2017-10-11,-5.26,7.34,4.487,6.134,6.248,8.059
2017-10-10,-1.15,6.12,5.457,5.848,6.422,8.564
2017-10-09,3.86,10.25,5.737,6.168,6.598,9.151
2017-09-29,3.63,6.96,4.29,5.03,6.888,9.497
2017-09-28,-1.5,5.91,4.543,5.02,7.337,9.606
2017-09-27,2.27,7.72,4.093,5.18,8.43,9.727
2017-09-26,1.86,4.56,3.823,5.452,9.15,10.229
2017-09-25,-5.03,6.91,4.54,6.116,10.186,10.455
2017-09-22,-2.89,6.71,5.263,7.364,11.04,10.562
2017-09-21,-1.02,9.08,5.653,8.312,11.228,10.958
2017-09-20,0.0,7.88,7.01,9.864,11.092,11.142
2017-09-19,-4.92,13.15,8.2,11.272,11.829,11.543
2017-09-18,-1.22,11.45,9.43,11.626,11.309,11.165
2017-09-15,7.57,16.84,10.587,12.426,11.016,11.002
2017-09-14,2.98,14.92,9.947,10.776,10.597,10.401
2017-09-13,-3.29,14.92,10.123,9.336,10.289,9.96
2017-09-12,8.79,15.45,8.013,9.402,10.187,9.636
2017-09-11,0.22,8.59,5.437,7.902,9.389,9.187
2017-09-08,-0.89,7.72,7.657,7.888,9.431,9.275
2017-09-07,4.24,15.25,7.733,8.874,9.442,9.665
2017-09-06,-2.34,7.95,5.49,8.192,8.747,10.189
2017-09-05,-1.56,8.52,7.057,9.382,8.958,11.247
2017-09-04,2.98,12.65,8.163,9.172,8.978,11.493
2017-09-01,1.16,11.84,8.58,8.444,8.704,11.773
2017-08-31,6.68,13.9,7.123,7.642,8.876,11.731
2017-08-30,-1.3,7.47,5.493,6.522,9.797,11.72
2017-08-29,2.93,9.01,5.613,7.04,11.432,12.245
2017-08-28,1.62,7.83,5.377,6.982,11.753,13.117
2017-08-25,1.29,8.3,6.12,7.398,12.654,14.042
2017-08-24,-3.65,10.06,6.26,8.45,12.946,14.779
2017-08-23,-4.37,8.72,6.21,11.06,13.313,14.509
2017-08-22,0.88,9.91,7.823,14.08,13.975,14.703
2017-08-21,-2.42,13.56,12.223,14.542,15.194,14.8
2017-08-18,-9.99,23.11,15.643,15.198,16.008,14.92
2017-08-17,9.99,23.82,12.013,12.82,15.632,13.955
2017-08-16,1.09,12.22,9.687,10.802,13.852,13.088
2017-08-15,-0.23,16.84,9.353,11.426,13.793,13.1
2017-08-14,4.45,11.22,8.317,12.478,13.245,12.522
2017-08-11,-1.91,13.73,9.69,14.574,13.659,12.618
2017-08-10,-4.26,15.34,12.48,15.698,13.15,12.863
2017-08-09,1.08,22.1,14.6,13.834,12.697,11.999
2017-08-07,9.79,21.7,13.683,11.74,11.727,10.773
2017-08-04,3.49,19.35,8.457,9.672,10.374,9.395
2017-08-03,9.99,6.02,5.883,8.874,9.705,8.261
2017-08-02,1.07,11.63,7.663,9.398,10.844,7.942
2017-08-01,-1.34,11.36,8.907,9.234,9.918,7.243
2017-07-31,7.41,15.36,8.0,9.442,9.154,6.638
2017-07-28,0.62,8.64,6.483,8.004,7.72,5.833
2017-07-27,-2.33,10.81,7.737,8.808,7.091,5.429
2017-07-26,6.46,12.4,6.857,10.128,6.133,4.896
2017-07-25,-3.33,8.17,6.943,8.122,5.007,4.183
2017-07-24,2.34,12.66,10.023,7.232,4.419,3.704
2017-07-21,2.06,17.41,6.593,4.904,3.481,2.921
2017-07-20,10.05,2.37,2.03,1.892,1.999,1.83
2017-07-19,10.0,3.72,1.58,1.664,2.043,1.786
2017-07-18,0.93,1.02,1.123,1.148,1.841,1.731
2017-07-17,-6.81,2.35,1.193,1.402,1.838,1.773
2017-07-14,-1.1,1.23,0.79,1.588,1.694,1.779
2017-07-13,0.12,1.14,1.143,1.86,1.676,1.771
2017-07-12,-1.92,2.29,1.857,2.194,1.733,1.799
2017-07-11,0.85,3.28,1.957,2.076,1.794,1.849
2017-07-10,-0.12,2.59,1.8,1.618,1.63,1.679
2017-07-07,1.23,2.81,1.503,1.282,1.615,1.547
2017-07-06,0.0,1.7,0.897,0.93,1.446,1.429
2017-07-05,0.49,0.99,0.633,0.932,1.432,1.41
2017-07-04,-0.73,0.91,0.653,1.314,1.637,1.434
2017-07-03,0.12,1.05,0.92,1.46,1.619,1.467
2017-06-30,-0.97,1.71,1.537,1.738,1.574,1.449
2017-06-29,1.85,2.9,1.513,1.62,1.508,1.381
2017-06-28,-0.73,1.64,1.36,1.352,1.359,1.253
2017-06-27,1.87,2.44,1.187,1.632,1.33,1.232
2017-06-26,1.91,1.12,0.893,1.29,1.227,1.134
2017-06-23,-1.87,1.56,1.533,1.186,1.192,1.13
2017-06-22,0.25,3.04,1.257,1.084,1.106,1.127
2017-06-14,-0.12,0.73,0.443,0.758,0.9,1.001
2017-06-13,1.52,0.6,0.55,0.882,0.959,1.086
2017-06-12,-2.72,1.05,0.82,1.044,0.996,1.175
2017-06-09,1.25,1.41,0.92,0.988,0.997,1.216
2017-06-08,-0.62,1.35,0.92,0.846,1.008,1.268
2017-06-07,2.42,1.41,0.727,0.772,0.988,1.305
2017-06-06,0.38,0.77,0.49,0.754,1.047,1.36
2017-06-05,0.26,0.7,0.56,0.794,1.163,1.414
2017-06-02,1.69,0.98,0.767,0.866,1.26,1.627
2017-06-01,-2.66,1.32,0.763,0.974,1.381,1.845
2017-05-31,-0.13,0.97,0.677,0.94,1.44,1.979
2017-05-26,-0.13,1.06,0.86,1.146,1.566,2.133
2017-05-25,1.15,1.52,0.89,1.32,1.618,2.246
2017-05-24,0.9,1.15,1.05,1.35,1.855,2.481
2017-05-23,-4.08,2.0,1.31,1.558,2.165,2.739
2017-05-22,-3.35,1.93,1.2,1.54,2.298,2.729
2017-05-19,-1.18,1.67,1.287,1.6,2.433,2.693
