date,p_change,TOR,TOR_3,TOR_5,TOR_10,TOR_15
2017-10-17,1.44,1.52,0.95,0.908,0.91,1.039
2017-10-16,-3.44,1.33,0.733,0.76,0.835,0.998
2017-10-13,0.33,0.87,0.563,0.662,0.788,0.97
2017-10-12,0.08,0.82,0.533,0.716,0.779,0.993
2017-10-11,0.17,0.78,0.54,0.736,0.868,1.049
2017-10-10,-0.33,0.84,0.66,0.756,1.026,1.075
2017-10-09,2.1,1.14,0.687,0.742,1.033,1.084
2017-09-29,0.51,0.92,0.6,0.686,1.01,1.157
2017-09-28,-1.0,0.88,0.55,0.658,1.039,1.191
2017-09-27,-0.33,0.77,0.543,0.824,1.117,1.259
2017-09-26,0.08,0.86,0.547,1.142,1.157,1.379
2017-09-25,-0.99,0.78,0.83,1.152,1.169,1.6
2017-09-22,-2.8,1.71,1.357,1.178,1.314,1.693
2017-09-21,0.81,2.36,1.09,1.078,1.287,1.811
2017-09-20,-0.16,0.91,0.607,0.938,1.24,1.801
2017-09-19,-0.64,0.91,0.707,0.99,1.406,1.892
2017-09-18,-0.8,1.21,0.957,1.004,1.733,2.052
2017-09-15,1.7,1.66,0.943,1.208,1.829,2.263
2017-09-14,-0.96,1.17,0.717,1.164,2.012,2.51
2017-09-13,0.16,0.98,1.07,1.308,2.115,2.682
2017-09-12,-1.58,2.23,1.223,1.626,2.245,2.994
2017-09-11,-0.24,1.44,1.11,2.016,2.353,3.265
2017-09-08,-1.01,1.89,1.487,2.162,2.647,3.747
2017-09-07,-1.69,2.57,2.25,2.482,2.994,4.647
2017-09-06,1.87,4.18,2.117,2.408,3.112,5.548
2017-09-05,-1.46,2.17,1.887,2.028,3.26,5.539
2017-09-04,2.12,3.49,1.897,2.256,3.672,5.482
2017-09-01,0.39,2.2,1.493,2.434,4.191,5.288
2017-08-31,-0.24,2.28,1.863,3.066,5.51,5.189
2017-08-30,-2.08,3.31,2.563,3.36,6.89,5.097
2017-08-29,0.46,4.38,3.247,3.83,6.963,5.024
2017-08-28,2.21,5.36,3.037,4.212,6.657,4.785
2017-08-25,0.16,3.75,3.137,4.876,6.179,4.489
2017-08-24,1.04,5.66,3.983,7.204,5.876,4.299
2017-08-23,-4.14,6.29,4.99,9.288,5.4,4.055
2017-08-22,-4.33,8.68,8.023,8.838,4.992,3.673
2017-08-21,2.02,15.39,10.49,7.366,4.203,3.183
2017-08-18,9.97,16.08,6.707,4.404,2.757,2.221
2017-08-17,9.96,4.04,1.787,1.332,1.238,1.207
2017-08-16,1.75,1.32,0.633,0.704,1.035,1.0
2017-08-15,-0.46,0.58,0.433,0.882,0.959,0.985
2017-08-14,1.68,0.72,0.54,0.924,1.034,1.0
2017-08-11,-1.83,0.9,1.037,0.966,1.058,1.046
2017-08-10,-3.11,2.21,1.0,0.964,1.055,1.036
2017-08-09,-1.23,0.79,0.573,0.924,0.927,0.95
2017-08-08,0.35,0.93,0.607,0.878,0.957,0.993
2017-08-07,-0.35,0.89,0.967,0.958,0.945,1.002
2017-08-04,2.42,2.01,0.857,0.972,0.997,1.017
2017-08-03,0.36,0.56,0.63,0.744,0.871,0.997
2017-08-02,-2.03,1.33,0.763,0.818,0.907,1.041
2017-08-01,-0.88,0.96,0.61,0.77,0.918,1.037
2017-07-31,-0.78,0.87,0.6,0.74,0.928,1.055
2017-07-28,0.44,0.93,0.673,0.848,0.953,1.077
2017-07-27,1.32,1.09,0.633,0.812,1.031,1.138
2017-07-26,-1.22,0.81,0.74,0.778,1.043,1.133
2017-07-25,1.69,1.41,0.72,0.904,1.089,1.165
2017-07-24,-0.27,0.75,0.557,0.834,1.071,1.135
2017-07-21,0.71,0.92,0.787,0.908,1.117,1.165
2017-07-20,1.54,1.44,0.833,1.066,1.209,1.19
2017-07-19,1.56,1.06,0.727,1.02,1.167,1.157
2017-07-18,0.46,1.12,0.943,1.062,1.189,1.157
2017-07-17,-5.91,1.71,0.973,1.084,1.174,1.169
