date,p_change,TOR,TOR_3,TOR_5,TOR_10,TOR_15
2017-09-29,-2.37,1.88,1.073,0.912,0.716,0.777
2017-09-28,-3.73,1.34,0.71,0.648,0.634,0.723
2017-09-27,-2.13,0.79,0.447,0.462,0.551,0.711
2017-09-26,-0.5,0.55,0.37,0.396,0.548,0.843
2017-09-25,0.1,0.56,0.323,0.372,0.582,0.852
2017-09-22,-0.2,0.41,0.29,0.408,0.653,0.866
2017-09-21,-1.39,0.46,0.297,0.538,0.719,0.908
2017-09-20,0.3,0.43,0.39,0.548,0.79,0.922
2017-09-19,-2.43,0.74,0.6,0.614,1.024,0.961
2017-09-18,3.21,1.06,0.523,0.644,1.018,0.961
2017-09-15,0.91,0.51,0.423,0.686,0.989,0.931
2017-09-14,-1.2,0.76,0.55,0.798,1.042,0.957
2017-09-13,-0.3,0.89,0.72,0.88,1.033,0.945
2017-09-12,-0.89,1.27,0.78,1.256,1.046,0.923
2017-09-11,1.91,1.07,0.747,1.138,0.993,0.864
2017-09-08,-0.2,1.17,1.313,1.078,0.946,0.838
2017-09-07,5.74,2.77,1.15,1.052,0.919,0.805
2017-09-06,-1.05,0.68,0.483,0.632,0.701,0.714
2017-09-05,0.21,0.77,0.603,0.7,0.689,0.725
2017-09-04,-0.1,1.04,0.57,0.694,0.65,0.753
2017-09-01,-0.42,0.67,0.563,0.606,0.614,0.797
2017-08-31,1.71,1.02,0.587,0.652,0.614,0.827
2017-08-30,0.0,0.74,0.447,0.566,0.653,0.922
2017-08-29,1.08,0.6,0.5,0.53,0.663,0.944
2017-08-28,0.43,0.9,0.497,0.486,0.722,0.971
2017-08-25,0.87,0.59,0.383,0.442,0.803,1.07
2017-08-24,-1.82,0.56,0.313,0.458,0.855,1.127
2017-08-23,0.32,0.38,0.353,0.628,1.044,1.319
2017-08-22,-0.85,0.68,0.45,0.72,1.113,1.42
2017-08-21,-0.21,0.67,0.693,0.822,1.146,1.436
2017-08-18,-2.59,1.41,0.75,1.03,1.317,1.43
2017-08-17,-0.52,0.84,0.677,0.97,1.321,1.375
2017-08-16,0.73,1.19,0.967,1.292,1.58,1.36
2017-08-15,3.55,1.71,0.94,1.268,1.651,1.323
2017-08-14,0.54,1.11,1.187,1.128,1.572,1.237
2017-08-11,1.65,2.45,1.173,1.382,1.519,1.193
2017-08-10,-1.51,1.07,0.693,1.182,1.332,1.061
2017-08-09,-0.86,1.01,1.13,1.654,1.287,1.076
2017-08-08,2.42,2.38,1.277,1.832,1.25,1.066
2017-08-07,0.44,1.45,1.627,1.54,1.053,0.985
2017-08-04,5.35,3.43,1.777,1.366,0.954,0.942
2017-08-03,4.5,1.9,0.94,0.796,0.657,0.817
2017-08-02,-0.48,0.92,0.5,0.54,0.597,0.733
2017-08-01,-0.12,0.58,0.387,0.484,0.591,0.707
2017-07-31,0.0,0.58,0.4,0.45,0.649,0.729
2017-07-28,-1.43,0.62,0.42,0.426,0.672,0.762
2017-07-27,1.21,0.64,0.35,0.394,0.765,0.793
2017-07-26,-0.36,0.41,0.29,0.526,0.765,0.801
2017-07-25,-0.95,0.46,0.307,0.616,0.777,0.821
2017-07-24,-0.71,0.46,0.587,0.756,0.823,0.84
2017-07-21,3.29,1.3,0.72,0.826,0.884,0.847
2017-07-20,0.0,0.86,0.673,0.876,0.862,0.794
2017-07-19,1.24,1.16,0.657,0.832,0.853,0.769
2017-07-18,2.53,0.81,0.787,0.706,0.808,0.719
2017-07-17,-7.17,1.55,0.73,0.728,0.801,0.702
2017-07-14,-0.12,0.64,0.39,0.632,0.702,0.635
2017-07-13,0.83,0.53,0.483,0.72,0.689,0.63
2017-07-12,-2.42,0.92,0.663,0.768,0.685,0.661
2017-07-11,-2.81,1.07,0.717,0.726,0.634,0.667
2017-07-10,1.14,1.08,0.617,0.66,0.582,0.641
2017-07-07,-0.23,0.77,0.493,0.556,0.529,0.597
2017-07-06,0.46,0.71,0.483,0.504,0.508,0.579
2017-07-05,1.03,0.74,0.433,0.46,0.536,0.576
2017-07-04,-1.02,0.56,0.357,0.394,0.563,0.579
2017-07-03,0.34,0.51,0.333,0.392,0.575,0.575
2017-06-30,0.69,0.49,0.3,0.4,0.567,0.584
2017-06-29,0.35,0.41,0.32,0.414,0.567,0.584
2017-06-28,-1.92,0.55,0.367,0.53,0.593,0.601
2017-06-27,0.0,0.55,0.37,0.622,0.616,0.649
2017-06-26,1.26,0.56,0.517,0.648,0.612,0.682
2017-06-23,-2.24,0.99,0.667,0.622,0.62,0.689
2017-06-22,-1.44,1.01,0.563,0.522,0.57,0.668
2017-06-21,0.22,0.68,0.37,0.454,0.536,0.664
2017-06-20,-0.33,0.43,0.307,0.474,0.594,0.699
2017-06-19,1.11,0.49,0.387,0.49,0.656,0.759
2017-06-16,-1.65,0.67,0.483,0.52,0.674,0.843
2017-06-15,1.56,0.78,0.43,0.484,0.674,0.896
2017-06-14,0.11,0.51,0.383,0.462,0.691,0.973
2017-06-13,1.7,0.64,0.377,0.612,0.761,1.01
2017-06-12,-1.45,0.49,0.387,0.694,0.829,1.023
2017-06-09,-1.43,0.67,0.643,0.73,0.956,1.053
2017-06-08,1.34,1.26,0.77,0.73,1.035,1.084
2017-06-07,1.13,1.05,0.573,0.668,1.103,1.125
2017-06-06,1.37,0.67,0.447,0.7,1.104,1.12
2017-06-05,-0.11,0.67,0.54,0.83,1.12,1.129
2017-06-02,0.11,0.95,0.72,1.048,1.148,1.149
2017-06-01,-0.23,1.21,0.843,1.15,1.166,1.211
2017-05-31,-0.34,1.32,1.027,1.296,1.233,1.22
2017-05-26,2.93,1.76,1.073,1.244,1.198,1.223
2017-05-25,0.23,1.46,1.133,1.058,1.102,1.179
2017-05-24,2.9,1.94,1.0,0.956,1.053,1.187
2017-05-23,-0.12,1.06,0.63,0.794,1.047,1.113
2017-05-22,-3.72,0.83,0.593,0.958,1.076,1.075
2017-05-19,-2.38,0.95,0.693,0.986,1.129,1.068
2017-05-18,0.57,1.13,1.003,0.956,1.145,1.073
2017-05-17,1.5,1.88,0.95,0.924,1.19,1.073
2017-05-16,3.35,0.97,0.59,0.924,1.084,1.003
2017-05-15,-1.06,0.8,0.59,1.0,1.037,0.993
2017-05-12,-0.94,0.97,0.95,1.112,1.029,1.004
2017-05-11,0.35,1.88,1.077,1.14,1.035,1.047
2017-05-10,-5.66,1.35,0.903,1.08,0.96,0.993
2017-05-09,0.67,1.36,0.823,0.974,0.907,0.981
2017-05-08,-4.48,1.11,0.897,0.802,0.854,0.964
2017-05-05,-5.35,1.58,0.8,0.724,0.839,0.957
2017-05-04,-1.49,0.82,0.44,0.614,0.843,0.907
2017-05-03,-0.1,0.5,0.407,0.676,0.868,0.905
2017-05-02,0.9,0.72,0.583,0.74,0.934,0.963
2017-04-28,-2.16,1.03,0.72,0.762,0.973,1.004
2017-04-27,-0.78,1.13,0.65,0.748,0.971,0.989
2017-04-26,-0.48,0.82,0.55,0.846,0.941,0.951
2017-04-25,-1.34,0.83,0.597,0.896,0.937,0.941
2017-04-24,-1.69,0.96,0.86,0.962,0.992,0.941
2017-04-21,2.8,1.62,0.897,0.992,1.029,0.925
2017-04-20,-0.86,1.07,0.743,0.87,0.948,0.912
2017-04-19,-3.15,1.16,0.757,0.822,0.896,0.911
2017-04-18,-4.01,1.11,0.707,0.746,0.847,0.885
2017-04-17,-0.97,1.01,0.613,0.8,0.819,0.917
2017-04-14,-0.87,0.83,0.537,0.864,0.791,0.903
2017-04-13,0.09,0.78,0.72,0.86,0.85,0.936
2017-04-12,-2.14,1.38,0.903,0.814,0.878,0.957
2017-04-11,-1.1,1.33,0.713,0.672,0.816,0.921
2017-04-10,-1.34,0.81,0.453,0.572,0.842,0.877
2017-04-07,0.34,0.55,0.407,0.556,0.842,0.9
2017-04-06,0.25,0.67,0.5,0.73,0.919,0.917
2017-04-05,1.54,0.83,0.52,0.808,0.962,0.934
2017-03-31,-0.68,0.73,0.717,0.794,0.963,0.929
2017-03-30,-3.75,1.42,0.827,0.966,0.957,0.928
2017-03-29,0.66,1.06,0.607,0.844,0.93,0.89
2017-03-28,-0.81,0.76,0.783,0.896,0.905,0.87
2017-03-27,1.15,1.59,0.8,0.964,0.921,0.863
2017-03-24,0.0,0.81,0.71,0.814,0.838,0.823
2017-03-23,-1.06,1.32,0.807,0.786,0.828,0.826
2017-03-22,0.99,1.1,0.647,0.752,0.781,0.833
2017-03-21,-1.06,0.84,0.503,0.694,0.747,0.811
2017-03-20,0.57,0.67,0.607,0.71,0.728,0.835
2017-03-17,-1.77,1.15,0.653,0.728,0.761,0.836
2017-03-16,0.0,0.81,0.577,0.64,0.731,0.817
2017-03-15,1.14,0.92,0.56,0.648,0.792,0.821
2017-03-14,-1.05,0.76,0.49,0.616,0.778,0.831
2017-03-13,-0.4,0.71,0.52,0.594,0.822,0.837
2017-03-10,1.38,0.85,0.537,0.652,0.819,0.838
2017-03-09,-1.44,0.76,0.47,0.652,0.821,0.832
2017-03-08,-1.11,0.65,0.55,0.784,0.832,0.845
2017-03-07,1.2,1.0,0.617,0.81,0.874,0.856
2017-03-06,0.08,0.85,0.757,0.85,0.858,0.861
2017-03-03,1.55,1.42,0.733,0.816,0.846,0.84
2017-03-02,-0.97,0.78,0.66,0.706,0.78,0.804
2017-03-01,1.39,1.2,0.627,0.724,0.798,0.797
2017-02-28,0.66,0.68,0.517,0.698,0.759,0.767
2017-02-27,-0.98,0.87,0.58,0.73,0.799,0.755
2017-02-24,-0.49,0.87,0.647,0.702,0.765,0.719
2017-02-23,0.74,1.07,0.637,0.68,0.766,0.683
2017-02-22,0.49,0.84,0.523,0.658,0.727,0.633
2017-02-21,1.08,0.73,0.497,0.652,0.718,0.577
2017-02-20,0.75,0.76,0.573,0.722,0.694,0.557
2017-02-17,-1.32,0.96,0.59,0.676,0.652,0.531
2017-02-16,0.67,0.81,0.63,0.66,0.589,0.493
2017-02-15,-2.12,1.08,0.537,0.634,0.539,0.477
2017-02-14,-0.89,0.53,0.47,0.568,0.431,0.441
2017-02-13,1.14,0.88,0.52,0.56,0.422,0.434
2017-02-10,-0.81,0.68,0.477,0.452,0.371,0.404
2017-02-09,0.41,0.75,0.413,0.382,0.342,0.401
2017-02-08,0.65,0.49,0.277,0.294,0.324,0.461
2017-02-07,-0.33,0.34,0.223,0.196,0.328,0.477
2017-02-06,0.66,0.33,0.213,0.216,0.337,0.509
2017-02-03,-0.81,0.31,0.103,0.224,0.347,0.583
2017-02-02,-2.36,0.0,0.147,0.24,0.38,0.722
2017-01-26,0.9,0.44,0.27,0.354,0.544,0.761
2017-01-25,0.16,0.37,0.253,0.372,0.573,0.78
