date,p_change,TOR,TOR_3,TOR_5,TOR_10,TOR_15
2017-10-17,2.5,3.31,2.763,2.626,2.287,2.217
2017-10-16,1.21,4.98,2.983,2.378,2.18,2.115
2017-10-13,3.06,3.97,1.613,1.862,1.811,1.933
2017-10-12,0.46,0.87,0.98,1.504,1.665,1.872
2017-10-11,-3.09,2.07,1.49,1.756,1.794,2.055
2017-10-10,1.8,2.4,1.527,1.534,1.805,2.075
2017-10-09,0.23,2.18,1.437,1.502,1.744,2.075
2017-09-29,3.98,2.13,1.03,1.324,1.751,2.077
2017-09-28,-0.81,0.96,1.067,1.4,1.843,2.115
2017-09-27,3.73,2.24,1.177,1.64,2.108,2.199
2017-09-26,1.09,1.29,1.267,1.628,2.122,2.207
2017-09-25,-3.86,2.51,1.557,1.728,2.232,2.344
2017-09-22,-2.62,2.16,1.447,1.676,2.203,2.424
2017-09-21,-2.55,2.18,1.323,1.854,2.256,2.583
2017-09-20,-0.33,1.79,1.347,2.14,2.26,2.715
2017-09-19,-0.77,2.25,1.767,2.258,2.317,2.719
2017-09-18,1.9,3.05,2.22,2.286,2.427,2.676
2017-09-15,3.95,3.61,1.997,2.12,2.493,2.631
2017-09-14,-2.49,2.38,1.59,1.936,2.587,2.592
2017-09-13,-0.23,2.39,1.537,1.904,2.764,2.537
2017-09-12,0.23,2.22,1.637,1.898,2.71,2.557
2017-09-11,2.92,2.69,1.637,2.124,2.649,2.539
2017-09-08,1.78,2.22,1.527,2.328,2.617,2.569
2017-09-07,0.0,2.36,1.903,2.794,2.698,2.713
2017-09-06,-2.55,3.35,2.353,3.152,2.618,2.943
2017-09-05,-2.81,3.71,2.753,2.852,2.551,2.971
2017-09-04,-1.44,4.55,2.9,2.432,2.376,2.873
2017-09-01,4.04,4.15,2.0,1.996,2.235,2.785
2017-08-31,-0.69,1.85,1.153,1.772,2.258,2.761
2017-08-30,-1.13,1.61,1.327,1.714,2.654,2.907
2017-08-29,2.32,2.37,1.8,1.928,2.869,2.973
2017-08-28,-0.46,3.03,1.53,1.846,2.857,2.888
2017-08-25,1.28,1.56,1.413,1.868,2.877,2.752
2017-08-24,-1.16,2.68,1.547,2.432,3.1,2.723
2017-08-23,-2.04,1.96,1.7,3.058,3.235,2.598
2017-08-22,0.34,3.14,2.507,3.418,3.3,2.521
2017-08-21,-2.22,4.38,3.397,3.24,3.095,2.393
2017-08-18,7.13,5.81,3.19,3.01,2.756,2.203
2017-08-17,2.69,3.76,2.003,2.606,2.287,1.95
2017-08-16,0.61,2.25,1.827,2.66,1.992,1.755
2017-08-15,3.04,3.23,2.34,2.732,1.848,1.687
2017-08-14,3.13,3.79,2.607,2.304,1.647,1.554
2017-08-11,2.96,4.03,2.213,1.744,1.421,1.351
2017-08-10,2.48,2.61,1.233,1.162,1.219,1.145
2017-08-09,1.4,1.09,0.693,0.802,1.042,1.093
2017-08-08,0.7,0.99,0.703,0.746,1.055,1.161
2017-08-07,-0.14,1.12,0.643,0.792,1.08,1.168
2017-08-04,-0.84,0.81,0.54,0.874,1.042,1.149
2017-08-03,0.7,0.81,0.677,1.114,1.055,1.227
2017-08-02,-1.25,1.22,0.917,1.12,1.158,1.24
2017-08-01,-1.9,1.53,1.18,1.12,1.246,1.287
2017-07-31,2.08,2.01,0.95,1.062,1.203,1.243
2017-07-28,1.55,0.84,0.687,0.808,1.085,1.185
2017-07-27,-0.42,1.22,0.82,0.828,1.2,1.202
2017-07-26,-1.11,1.24,0.66,0.952,1.178,1.206
2017-07-25,-1.23,0.74,0.56,1.124,1.246,1.193
2017-07-24,-0.55,0.94,0.927,1.196,1.26,1.207
2017-07-21,-1.34,1.84,1.313,1.174,1.28,1.202
2017-07-20,-2.1,2.1,1.067,1.204,1.205,1.155
2017-07-19,0.8,1.1,0.643,0.984,1.123,1.055
2017-07-18,-0.13,0.83,0.94,1.148,1.118,1.029
2017-07-17,-3.08,1.99,0.997,1.158,1.13,1.015
2017-07-14,-0.13,1.0,0.973,0.988,1.017,0.931
