date,p_change,TOR,TOR_3,TOR_5,TOR_10,TOR_15
2017-10-17,5.19,5.59,2.187,2.862,3.454,2.789
2017-10-16,10.03,0.97,1.433,2.236,3.118,2.521
2017-10-13,0.78,3.33,2.583,2.69,3.198,2.587
2017-10-12,6.51,4.42,2.293,3.072,2.964,2.487
2017-10-11,-2.11,2.46,1.9,3.174,2.628,2.329
2017-10-10,0.65,3.24,2.827,3.554,2.507,2.315
2017-10-09,6.98,5.24,3.39,3.352,2.339,2.195
2017-09-29,1.78,4.93,3.097,2.658,2.011,2.005
2017-09-28,4.71,4.36,2.197,1.87,1.702,1.925
2017-09-27,1.57,2.23,1.333,1.21,1.47,1.735
2017-09-26,3.18,1.77,0.92,1.014,1.472,1.776
2017-09-25,0.13,0.99,0.683,0.972,1.44,1.811
2017-09-22,-1.54,1.06,0.77,1.166,1.58,1.975
2017-09-21,-2.56,1.25,0.937,1.322,1.847,2.052
2017-09-20,0.76,1.56,1.173,1.48,1.872,2.089
2017-09-19,2.65,1.96,1.267,1.618,2.001,2.138
2017-09-18,-1.78,1.84,1.293,1.516,2.035,2.195
2017-09-15,-0.94,2.04,1.43,1.626,2.196,2.269
2017-09-14,0.38,2.25,1.233,1.964,2.213,2.286
2017-09-13,1.54,1.45,1.28,1.814,2.169,2.288
2017-09-12,-1.82,2.39,2.04,2.094,2.253,2.459
2017-09-11,-3.46,3.73,1.743,2.076,2.296,2.555
2017-09-06,0.43,1.5,1.45,2.02,2.218,2.625
2017-09-05,-3.13,2.85,1.717,2.162,2.297,2.948
2017-09-04,-0.94,2.3,1.917,1.954,2.24,3.166
2017-09-01,1.79,3.45,1.887,1.952,2.412,3.466
2017-08-31,0.0,2.21,1.34,1.826,2.45,3.805
2017-08-30,-1.06,1.81,1.367,1.974,2.706,4.126
2017-08-29,0.53,2.29,1.703,2.07,3.16,4.178
2017-08-28,1.2,2.82,1.923,2.068,3.543,4.223
2017-08-25,2.33,2.95,1.747,2.308,3.941,4.331
2017-08-24,-1.15,2.29,1.523,2.484,4.499,4.187
2017-08-23,-0.06,2.28,2.1,2.98,4.973,4.167
2017-08-22,-3.84,4.02,2.617,3.794,5.004,4.175
2017-08-21,1.6,3.83,2.867,4.214,4.898,4.051
2017-08-18,-3.04,4.77,3.707,4.808,4.96,3.951
2017-08-17,1.22,6.35,4.157,5.56,4.561,3.733
2017-08-16,-1.26,6.12,4.307,5.696,4.126,3.375
2017-08-15,-1.02,6.8,5.11,4.99,3.753,3.082
2017-08-14,8.9,8.53,5.187,4.222,3.289,2.788
2017-08-11,3.72,7.03,3.207,3.406,2.669,2.307
2017-08-10,-1.27,2.59,1.85,2.156,2.117,1.997
2017-08-09,1.41,2.96,2.47,2.038,1.956,1.969
2017-08-08,4.28,4.45,1.743,1.924,1.832,1.879
2017-08-07,0.4,0.78,0.927,1.466,1.626,1.769
2017-08-04,-3.06,2.0,1.463,1.776,1.68,1.825
2017-08-03,-1.6,2.39,1.517,1.678,1.718,1.835
2017-08-02,0.13,2.16,1.497,1.396,1.696,1.851
2017-08-01,1.83,2.33,1.28,1.308,1.64,1.818
2017-07-31,3.31,1.51,0.83,1.32,1.687,1.799
2017-07-28,-0.8,0.98,0.9,1.282,1.699,1.817
2017-07-27,1.08,1.72,1.37,1.562,1.815,1.897
2017-07-26,-3.9,2.39,1.237,1.652,1.906,1.881
2017-07-25,-1.22,1.32,1.233,1.494,1.834,1.847
2017-07-24,3.46,2.38,1.517,1.79,1.907,1.895
2017-07-21,1.35,2.17,1.257,1.64,1.847,1.929
2017-07-20,-0.67,1.6,1.467,1.634,1.848,1.966
2017-07-19,4.48,2.8,1.477,1.84,1.835,2.039
2017-07-18,0.7,1.63,1.257,1.614,1.744,2.133
2017-07-17,-2.94,2.14,1.59,1.698,1.785,2.15
2017-07-14,-3.75,2.63,1.433,1.626,1.859,2.167
2017-07-13,1.0,1.67,1.24,1.536,1.869,2.125
2017-07-12,-0.99,2.05,1.277,1.496,1.971,2.137
2017-07-11,-3.74,1.78,1.32,1.464,2.188,2.143
2017-07-10,0.7,2.18,1.217,1.516,2.198,2.109
2017-07-07,-0.44,1.47,1.12,1.656,2.22,2.083
2017-07-06,-1.69,1.89,1.31,1.908,2.273,2.131
2017-07-05,0.76,2.04,1.64,2.068,2.269,2.1
2017-07-04,-2.45,2.88,1.87,2.504,2.278,2.087
2017-07-03,2.9,2.73,1.807,2.304,2.118,2.023
2017-06-30,1.34,2.69,2.303,2.238,2.024,2.087
2017-06-29,4.69,4.22,2.033,2.1,1.974,2.102
2017-06-28,-1.65,1.88,1.427,1.626,1.694,1.956
2017-06-27,1.33,2.4,1.467,1.676,1.69,2.037
2017-06-26,1.42,2.0,1.283,1.452,1.642,2.076
2017-06-23,1.93,1.85,1.327,1.41,1.812,2.037
2017-06-22,-1.96,2.13,1.137,1.478,1.918,2.013
2017-06-21,-0.54,1.28,1.023,1.336,1.908,1.974
2017-06-20,-0.93,1.79,1.327,1.448,2.09,2.011
2017-06-19,2.81,2.19,1.203,1.474,2.209,2.013
2017-06-16,-0.07,1.42,1.087,1.776,2.132,2.029
2017-06-15,-0.41,1.84,1.253,2.074,2.138,2.109
2017-06-14,-1.35,1.92,1.873,2.112,2.109,2.115
2017-06-13,2.98,3.7,2.203,2.348,2.1,2.168
2017-06-12,0.49,2.91,1.647,2.204,1.912,2.045
2017-06-09,-0.14,2.03,1.71,1.906,1.865,2.042
2017-06-08,1.99,3.1,2.027,1.796,1.924,2.144
2017-06-07,4.44,2.98,1.467,1.486,1.807,2.266
2017-06-06,0.52,1.42,0.967,1.256,1.78,2.409
2017-06-05,-0.15,1.48,1.01,1.336,1.824,2.491
2017-06-02,2.91,1.55,1.127,1.528,1.962,2.6
2017-06-01,-3.26,1.83,1.217,1.742,2.163,2.697
2017-05-31,-2.31,1.82,1.42,1.762,2.473,2.765
2017-05-26,0.88,2.44,1.687,1.94,2.803,2.801
2017-05-25,1.03,2.62,1.517,1.824,2.825,2.963
2017-05-24,2.18,1.93,1.547,1.872,2.874,3.055
2017-05-23,-5.88,2.71,1.523,2.198,2.981,3.317
2017-05-22,-2.69,1.86,1.573,2.642,2.995,3.469
2017-05-19,3.06,2.86,2.14,3.294,3.045,3.729
2017-05-18,-5.32,3.56,2.83,3.254,3.247,3.893
2017-05-17,-0.27,4.93,3.35,3.164,3.29,3.995
2017-05-16,7.89,5.12,2.593,2.778,3.383,4.051
2017-05-15,0.86,2.66,1.923,2.324,3.371,4.075
2017-05-12,1.24,3.11,2.037,2.264,3.681,4.335
2017-05-11,2.39,3.0,1.95,2.618,3.902,4.491
2017-05-10,-2.55,2.85,1.737,2.816,4.11,4.767
2017-05-09,1.7,2.36,2.413,3.418,4.403,5.096
2017-05-08,-8.85,4.88,2.957,3.946,4.715,5.568
2017-05-05,-1.53,3.99,3.283,4.122,4.882,5.694
2017-05-04,2.04,5.86,3.62,4.388,5.028,6.091
2017-05-03,-5.21,5.0,3.587,4.232,5.157,6.312
2017-05-02,2.5,5.76,3.693,4.388,5.435,6.813
2017-04-28,2.09,5.32,3.467,4.332,5.803,7.714
2017-04-27,-2.3,5.08,3.62,4.578,5.948,8.646
2017-04-26,5.11,5.78,3.753,4.652,6.435,9.463
2017-04-25,1.19,5.48,4.01,4.926,6.774,9.927
2017-04-24,-4.54,6.55,4.0,5.386,7.478,9.639
2017-04-21,-3.67,5.45,4.2,5.964,8.75,9.294
2017-04-20,-6.89,7.15,4.977,6.228,10.135,9.01
2017-04-19,3.09,7.78,5.74,6.788,11.154,8.617
2017-04-18,2.14,9.44,5.403,7.066,11.649,8.173
2017-04-17,-2.04,6.77,5.573,7.682,10.821,7.654
2017-04-14,1.19,9.95,6.373,10.182,10.282,7.337
2017-04-13,0.44,9.17,7.23,12.052,9.406,6.847
2017-04-12,-10.0,12.52,10.597,13.686,8.614,6.357
2017-04-11,3.51,19.27,12.857,13.728,7.474,5.615
2017-04-10,9.34,19.3,12.213,10.106,5.713,4.433
2017-04-07,4.34,17.34,10.023,6.522,3.984,3.202
2017-04-06,9.98,12.73,4.63,3.292,2.511,2.097
2017-04-05,10.01,1.16,0.847,0.996,1.419,1.333
2017-03-31,0.57,1.38,0.857,0.988,1.443,1.283
2017-03-30,-0.81,1.19,0.813,1.044,1.458,1.243
