date,p_change,TOR,TOR_3,TOR_5,TOR_10,TOR_15
2017-10-17,-2.13,1.28,1.03,1.664,2.622,2.965
2017-10-16,0.46,1.81,1.473,1.894,2.805,3.229
2017-10-13,-2.34,2.61,1.743,2.392,2.954,3.241
2017-10-12,-3.18,2.62,1.683,2.612,2.963,3.148
2017-10-11,-0.55,2.43,2.243,2.916,3.035,3.099
2017-10-10,-5.95,4.3,2.67,3.094,3.372,3.073
2017-10-09,-0.52,3.71,2.617,2.856,3.466,2.941
2017-09-29,4.61,4.14,2.487,2.774,3.295,2.928
2017-09-28,2.3,3.32,2.143,2.486,3.002,2.869
2017-09-27,-3.25,3.11,2.137,2.49,2.858,2.909
2017-09-26,7.1,3.3,2.0,3.028,2.752,2.863
2017-09-25,-4.84,2.7,2.013,3.416,2.654,2.767
2017-09-22,0.51,3.34,3.047,3.276,2.735,2.728
2017-09-21,-3.37,5.8,3.68,2.85,2.726,2.811
2017-09-20,10.01,5.24,2.413,2.066,2.538,2.586
2017-09-19,3.54,2.0,1.07,1.428,2.257,2.331
2017-09-18,1.05,1.21,1.03,1.492,2.242,2.339
2017-09-15,-3.33,1.88,1.31,1.952,2.333,2.385
2017-09-14,-2.83,2.05,1.457,2.226,2.603,2.395
2017-09-13,3.61,2.32,1.943,2.6,2.641,2.363
2017-09-12,-3.76,3.51,2.253,2.622,2.551,2.311
2017-09-11,1.28,3.25,2.39,2.29,2.412,2.167
2017-09-08,4.59,3.92,2.117,2.064,2.277,2.092
2017-09-07,0.7,2.43,1.427,2.196,2.087,1.954
2017-09-06,0.66,1.85,1.323,2.196,2.002,1.916
2017-09-05,-2.31,2.12,2.233,2.11,1.97,1.911
2017-09-04,3.64,4.58,2.337,2.11,1.893,1.927
2017-09-01,0.85,2.43,1.283,1.574,1.648,1.729
2017-08-31,0.45,1.42,1.18,1.492,1.59,1.665
2017-08-30,1.74,2.12,1.34,1.524,1.634,1.803
2017-08-29,0.37,1.9,1.307,1.406,1.599,1.871
2017-08-28,4.21,2.02,1.2,1.296,1.645,1.945
2017-08-25,0.58,1.58,1.037,1.318,1.605,2.146
2017-08-24,-3.71,1.53,0.96,1.372,1.594,2.365
2017-08-23,0.09,1.35,1.16,1.438,1.79,2.627
2017-08-22,-1.19,2.13,1.327,1.522,1.969,2.871
2017-08-21,2.49,1.85,1.237,1.568,2.056,2.953
2017-08-18,2.11,1.86,1.21,1.522,2.375,3.007
2017-08-17,1.41,1.77,1.377,1.444,2.676,3.186
2017-08-16,-4.29,2.36,1.327,1.788,3.045,3.274
2017-08-15,-1.51,1.62,1.03,1.944,3.31,3.375
2017-08-14,0.55,1.47,1.653,2.22,3.483,3.446
2017-08-11,-2.48,3.49,2.21,2.934,3.603,3.44
2017-08-10,-4.43,3.14,2.047,3.21,3.708,3.325
2017-08-09,0.95,3.0,2.68,3.674,3.703,3.233
2017-08-08,-0.13,5.04,3.303,4.076,3.79,3.188
2017-08-07,6.56,4.87,3.443,3.738,3.555,3.011
2017-08-04,-3.87,5.46,3.49,3.298,3.206,2.887
2017-08-03,5.88,5.01,2.787,3.114,2.836,2.663
2017-08-02,-0.23,3.35,2.007,2.73,2.512,2.413
2017-08-01,-3.0,2.67,2.403,2.834,2.409,2.309
2017-07-31,4.72,4.54,2.543,2.838,2.38,2.271
2017-07-28,1.65,3.09,2.32,2.206,2.227,2.083
2017-07-27,4.51,3.87,2.187,1.94,2.129,2.071
2017-07-26,4.11,2.69,1.357,1.52,1.867,1.973
2017-07-25,-1.76,1.38,1.047,1.446,1.777,1.952
2017-07-24,2.39,1.76,1.177,1.646,1.85,1.927
2017-07-21,-2.88,1.77,1.363,1.896,1.846,1.855
