date,p_change,TOR,TOR_3,TOR_5,TOR_10,TOR_15
2017-10-17,0.87,1.25,1.09,1.328,1.965,2.694
2017-10-16,-2.86,2.02,1.1,1.792,2.211,2.781
2017-10-13,0.0,1.28,1.123,1.71,2.461,2.829
2017-10-12,-2.68,2.09,1.887,1.826,3.035,2.919
2017-10-11,3.19,3.57,1.727,2.066,3.18,3.079
2017-10-10,-0.53,1.61,1.157,1.888,3.02,3.273
2017-10-09,0.85,1.86,1.717,2.308,3.114,3.948
2017-09-29,-2.9,3.29,1.99,2.84,3.202,4.473
2017-09-28,-1.73,2.68,2.13,3.586,3.137,4.35
2017-09-27,-2.87,3.71,2.743,3.758,3.317,4.319
2017-09-26,-2.41,4.52,3.847,3.41,3.594,4.242
2017-09-25,5.82,7.02,3.52,3.016,4.316,4.046
2017-09-22,2.08,3.54,1.837,2.16,4.588,3.689
2017-09-21,-1.64,1.97,1.507,1.98,4.378,3.585
2017-09-20,0.72,2.55,1.763,2.482,4.403,3.595
2017-09-19,-2.32,2.74,1.793,3.268,4.403,3.555
2017-09-18,0.51,2.64,2.373,5.068,4.287,3.495
2017-09-15,-2.47,4.48,3.653,6.488,4.189,3.53
2017-09-14,-2.41,6.48,6.073,5.88,3.94,3.358
2017-09-13,3.91,11.74,7.16,5.028,3.504,3.068
2017-09-12,10.03,9.74,3.727,3.19,2.525,2.502
2017-09-11,0.0,1.44,1.22,1.558,1.735,2.001
2017-09-08,1.0,2.22,1.59,1.602,1.907,2.205
2017-09-07,-1.97,2.55,1.377,1.556,1.875,2.172
2017-09-06,0.33,1.58,1.08,1.47,1.833,2.134
2017-09-05,-0.65,1.66,1.217,1.544,2.0,2.251
2017-09-04,-0.86,1.99,1.37,1.58,2.057,2.291
2017-09-01,-0.21,2.12,1.357,1.814,2.307,2.446
2017-08-31,-0.21,1.95,1.263,1.77,2.268,2.431
2017-08-30,-1.27,1.84,1.667,1.806,2.271,2.484
2017-08-29,1.73,3.16,1.687,2.088,2.421,2.595
2017-08-28,0.33,1.9,1.343,1.902,2.331,2.785
2017-08-25,0.43,2.13,1.793,2.42,2.572,2.967
2017-08-24,-4.27,3.25,1.827,2.34,2.549,3.12
2017-08-23,-2.63,2.23,2.24,2.086,2.498,3.139
2017-08-22,1.75,4.49,2.073,2.308,2.626,3.311
2017-08-21,0.21,1.73,1.237,1.862,2.778,3.591
2017-08-18,-0.62,1.98,1.773,2.378,3.067,3.945
2017-08-17,0.31,3.34,1.867,2.362,3.312,4.164
2017-08-16,-0.61,2.26,2.19,2.242,3.332,4.295
2017-08-15,3.71,4.31,2.07,2.492,3.587,4.659
2017-08-14,0.53,1.9,1.547,2.832,4.024,4.954
2017-08-11,-2.7,2.74,2.083,3.376,4.539,5.681
2017-08-10,-3.22,3.51,3.173,3.714,4.791,5.807
2017-08-09,5.29,6.01,3.543,3.72,4.971,5.947
2017-08-08,-2.98,4.62,3.017,3.48,5.142,6.103
2017-08-07,-3.08,4.43,2.657,4.292,5.553,6.34
2017-08-04,-0.4,3.54,2.783,4.816,6.391,6.515
2017-08-03,-2.7,4.81,4.497,5.16,6.499,6.841
2017-08-02,-5.38,8.68,5.243,5.26,6.58,7.086
2017-08-01,0.73,7.05,4.103,5.068,6.546,7.31
2017-07-31,-0.64,5.26,3.523,5.404,6.659,8.008
2017-07-28,-0.18,5.31,4.343,6.914,6.838,8.639
2017-07-27,-0.09,7.72,5.483,6.776,7.15,8.873
2017-07-26,-1.96,8.73,7.18,6.356,7.227,9.286
2017-07-25,6.77,12.81,5.81,6.278,7.558,9.773
2017-07-24,1.25,4.62,3.413,5.352,8.029,9.956
2017-07-21,-2.54,5.62,4.653,5.838,9.04,10.196
2017-07-20,-2.12,8.34,5.507,6.4,9.359,10.067
2017-07-19,3.73,8.18,5.077,6.43,9.917,9.832
2017-07-18,4.59,7.05,5.16,7.202,10.703,9.866
2017-07-17,-9.9,8.43,5.64,9.296,11.553,10.141
2017-07-14,0.91,8.49,6.843,10.556,11.532,9.952
2017-07-13,-2.13,12.04,9.853,10.62,11.051,9.793
2017-07-12,1.26,17.52,10.75,10.996,10.329,9.566
2017-07-11,10.0,14.73,7.847,10.7,9.446,8.977
2017-07-10,-3.53,8.81,7.577,10.864,9.09,8.813
2017-07-07,-1.97,13.92,9.987,10.746,8.769,9.304
2017-07-06,4.4,16.04,10.53,8.698,7.988,8.962
2017-07-05,10.0,15.55,7.923,6.454,7.247,9.037
2017-07-04,2.76,8.22,3.967,5.082,6.56,8.413
2017-07-03,0.11,3.68,2.833,5.672,6.965,8.174
2017-06-30,-0.99,4.82,4.503,6.056,8.215,8.199
2017-06-29,-1.51,8.69,6.62,6.314,8.612,8.113
2017-06-28,4.86,11.17,5.59,6.302,9.459,7.873
2017-06-27,-2.54,5.6,3.903,5.804,8.961,7.769
2017-06-26,-0.44,6.11,4.913,7.138,8.865,7.8
2017-06-23,0.77,8.63,5.77,9.152,8.66,7.827
2017-06-22,-2.27,8.68,6.983,9.184,8.15,7.434
2017-06-21,-3.75,12.27,9.483,10.88,7.791,7.064
2017-06-20,9.95,16.18,8.323,9.664,7.524,6.246
2017-06-19,-3.96,8.79,8.65,7.356,6.513,5.393
2017-06-16,5.08,17.16,7.783,6.41,6.285,5.086
2017-06-15,10.04,6.19,3.61,3.684,4.843,4.109
2017-06-14,10.07,4.64,2.9,3.464,4.537,3.943
2017-06-13,3.62,4.06,2.53,4.456,4.073,3.863
