date,p_change,TOR,TOR_3,TOR_5,TOR_10,TOR_15
2017-10-17,-3.22,12.09,8.283,12.984,7.158,5.072
2017-10-16,-9.99,12.76,11.347,10.83,6.068,4.322
2017-10-13,7.41,21.28,13.357,8.81,4.884,3.563
2017-10-12,9.98,18.79,6.703,4.808,2.839,2.221
2017-10-11,9.97,1.32,1.327,1.184,1.045,1.053
2017-10-10,10.05,2.66,1.31,1.068,0.984,1.039
2017-10-09,2.26,1.27,0.647,0.774,0.802,0.936
2017-09-29,0.66,0.67,0.47,0.704,0.813,0.979
2017-09-28,-1.59,0.74,0.643,0.736,0.861,1.09
2017-09-27,2.49,1.19,0.703,0.758,0.913,1.337
2017-09-26,-0.95,0.92,0.583,0.662,0.906,1.464
2017-09-25,-1.59,0.83,0.56,0.646,0.925,1.522
2017-09-22,-1.65,0.85,0.52,0.756,1.033,1.601
2017-09-21,-1.18,0.71,0.517,0.816,1.182,1.711
2017-09-20,0.82,0.84,0.74,0.926,1.556,1.757
2017-09-19,-1.44,1.38,0.843,0.982,1.781,1.773
2017-09-18,2.68,1.15,0.803,0.928,1.822,1.74
2017-09-15,-2.79,1.26,0.793,1.08,1.909,1.721
2017-09-14,0.45,1.12,0.743,1.296,2.032,1.712
2017-09-13,0.0,1.11,1.007,1.962,2.061,1.688
2017-09-12,-2.21,1.91,1.417,2.358,2.058,1.677
2017-09-11,-0.7,2.34,2.263,2.334,1.955,1.636
2017-09-08,3.73,4.45,2.513,2.27,1.808,1.533
2017-09-07,1.48,3.09,1.627,1.878,1.475,1.293
2017-09-06,0.74,1.79,1.27,1.542,1.242,1.189
2017-09-05,-1.29,2.02,1.503,1.4,1.158,1.165
2017-09-04,2.93,2.49,1.3,1.172,1.085,1.117
2017-09-01,0.95,1.41,0.83,0.848,0.915,0.995
2017-08-31,1.35,1.08,0.653,0.79,0.86,0.952
2017-08-30,-0.67,0.88,0.583,0.726,0.905,0.933
2017-08-29,-0.67,0.87,0.663,0.74,0.96,0.947
2017-08-28,1.06,1.12,0.627,0.824,1.003,0.961
2017-08-25,1.17,0.76,0.57,0.758,0.957,0.947
2017-08-24,-2.01,0.95,0.747,0.778,0.957,0.985
2017-08-23,0.58,1.29,0.693,0.894,0.942,1.089
2017-08-22,-0.86,0.79,0.55,0.922,0.921,1.047
2017-08-21,0.29,0.86,0.797,1.024,0.95,1.043
2017-08-18,-0.76,1.53,0.987,0.984,0.956,1.032
2017-08-17,1.44,1.43,0.91,0.83,0.936,0.973
2017-08-16,1.47,1.3,0.653,0.704,1.043,0.938
2017-08-15,0.1,0.66,0.473,0.66,0.979,0.939
2017-08-14,1.99,0.76,0.52,0.744,0.986,0.941
2017-08-11,-1.57,0.8,0.627,0.776,0.98,0.924
2017-08-10,-2.3,1.08,0.72,0.882,0.964,0.908
2017-08-09,0.39,1.08,0.667,1.166,0.947,0.875
2017-08-08,-0.38,0.92,0.75,1.082,0.971,0.853
2017-08-07,-1.42,1.33,1.277,1.044,0.947,0.845
2017-08-04,3.02,2.5,1.053,0.918,0.865,0.805
2017-08-03,0.69,0.66,0.463,0.546,0.671,0.732
2017-08-02,-0.97,0.73,0.477,0.596,0.664,0.721
