date,p_change,TOR,TOR_3,TOR_5,TOR_10,TOR_15
2017-10-17,2.43,2.84,2.467,2.76,2.732,2.409
2017-10-16,-1.06,4.56,2.507,2.566,2.747,2.309
2017-10-13,1.12,2.96,2.133,2.038,2.412,2.176
2017-10-12,3.23,3.44,1.77,2.186,2.309,2.057
2017-10-11,0.58,1.87,1.263,2.126,2.127,1.909
2017-10-10,-0.58,1.92,1.873,2.33,2.046,1.882
2017-10-09,0.73,3.7,2.28,2.544,1.989,1.825
2017-09-29,0.29,3.14,2.01,2.046,1.875,1.646
2017-09-28,0.29,2.89,1.96,1.804,1.679,1.508
2017-09-27,4.49,2.99,1.4,1.55,1.511,1.41
2017-09-26,-0.61,1.21,1.047,1.164,1.359,1.299
2017-09-25,-1.3,1.93,1.183,1.192,1.345,1.295
2017-09-22,2.04,1.62,0.893,1.318,1.253,1.258
2017-09-21,0.2,1.06,0.803,1.23,1.198,1.319
2017-09-20,-1.36,1.35,1.303,1.26,1.234,1.341
2017-09-19,1.18,2.56,1.247,1.284,1.232,1.305
2017-09-18,-0.05,1.18,0.797,0.986,1.09,1.192
2017-09-15,0.46,1.21,0.893,0.952,1.11,1.207
2017-09-14,1.72,1.47,0.847,0.924,1.242,1.313
2017-09-13,-0.26,1.07,0.693,0.914,1.234,1.625
2017-09-12,0.47,1.01,0.693,0.966,1.209,1.609
2017-09-11,0.68,1.07,0.83,0.992,1.194,1.604
2017-09-08,-1.55,1.42,0.917,1.054,1.228,1.651
2017-09-07,-0.87,1.33,0.823,1.276,1.365,1.707
2017-09-06,0.41,1.14,0.84,1.288,1.847,1.702
2017-09-05,-1.07,1.38,1.303,1.224,1.817,1.819
2017-09-04,3.43,2.53,1.307,1.12,1.772,1.875
2017-09-01,0.32,1.39,0.737,0.896,1.697,1.793
2017-08-31,1.23,0.82,0.56,1.176,1.784,1.799
2017-08-30,0.27,0.86,0.757,2.242,1.827,1.791
2017-08-29,-1.01,1.41,1.4,2.238,2.031,1.798
2017-08-28,1.57,2.79,2.98,2.142,2.111,1.791
2017-08-25,-6.09,6.15,2.33,1.94,1.962,1.68
2017-08-24,-1.5,0.84,0.59,1.162,1.496,1.31
2017-08-23,0.3,0.93,0.903,1.244,1.482,1.319
2017-08-22,-1.63,1.78,1.347,1.638,1.485,1.333
2017-08-21,-1.12,2.26,1.17,1.724,1.437,1.287
2017-08-18,-0.82,1.25,1.383,1.532,1.324,1.189
2017-08-17,3.14,2.9,1.703,1.58,1.259,1.164
2017-08-16,3.03,2.21,1.17,1.14,1.066,1.031
2017-08-15,-0.15,1.3,0.93,0.89,0.96,1.037
2017-08-14,2.9,1.49,0.73,0.89,0.939,1.009
2017-08-11,0.27,0.7,0.553,0.818,0.868,0.966
2017-08-10,-0.79,0.96,0.753,0.798,0.886,0.987
2017-08-09,1.71,1.3,0.81,0.8,0.881,0.969
2017-08-08,2.41,1.13,0.577,0.77,0.981,0.941
2017-08-07,0.83,0.6,0.523,0.762,0.955,0.931
2017-08-04,-1.79,0.97,0.707,0.798,0.98,0.971
2017-08-03,1.15,1.15,0.747,0.78,0.984,0.986
2017-08-02,-3.18,1.09,0.623,0.732,0.938,0.963
2017-08-01,0.0,0.78,0.553,0.974,0.917,0.938
2017-07-31,-0.95,0.88,0.597,0.992,0.938,0.969
2017-07-28,0.1,0.91,1.07,0.986,0.969,0.977
2017-07-27,6.26,2.3,1.057,1.006,0.998,1.019
2017-07-26,0.62,0.87,0.573,0.684,0.849,0.904
2017-07-25,-2.2,0.85,0.62,0.686,0.833,0.907
2017-07-24,-1.84,1.01,0.567,0.714,0.872,0.924
2017-07-21,0.6,0.69,0.523,0.75,0.872,0.915
2017-07-20,0.99,0.88,0.623,0.852,0.956,0.912
2017-07-19,2.76,0.99,0.727,0.838,0.926,0.893
2017-07-18,0.74,1.19,0.797,0.782,0.919,0.879
2017-07-17,-5.32,1.2,0.67,0.792,0.91,0.876
2017-07-14,-0.11,0.81,0.507,0.754,0.877,0.942
2017-07-13,-0.43,0.71,0.65,0.898,0.861,0.976
2017-07-12,-2.5,1.24,0.75,0.872,0.85,0.971
2017-07-11,-3.42,1.01,0.847,0.808,0.804,0.937
2017-07-10,0.46,1.53,0.703,0.826,0.817,0.92
2017-07-07,0.2,0.58,0.5,0.694,0.883,0.877
2017-07-06,-0.35,0.92,0.673,0.708,0.957,0.903
2017-07-05,1.07,1.1,0.657,0.644,0.928,0.935
2017-07-04,-0.05,0.87,0.507,0.58,0.891,0.963
2017-07-03,1.29,0.65,0.417,0.634,0.88,0.945
2017-06-30,-0.82,0.6,0.46,0.942,0.904,0.943
2017-06-29,-0.05,0.78,0.64,1.086,0.941,0.965
2017-06-28,-0.91,1.14,1.11,1.056,1.002,1.0
2017-06-27,2.87,2.19,1.17,0.974,1.04,0.981
2017-06-26,2.68,1.32,0.65,0.688,0.882,0.921
2017-06-23,-0.27,0.63,0.453,0.602,0.812,0.92
2017-06-22,-0.74,0.73,0.497,0.67,0.841,0.979
2017-06-21,-1.98,0.76,0.55,0.802,0.899,0.96
