date,p_change,TOR,TOR_3,TOR_5,TOR_10,TOR_15
2017-10-17,1.29,0.28,0.167,0.188,0.285,0.244
2017-10-16,0.14,0.22,0.133,0.214,0.276,0.232
2017-10-13,-0.03,0.18,0.147,0.272,0.268,0.225
2017-10-12,0.87,0.26,0.223,0.322,0.27,0.223
2017-10-11,2.41,0.41,0.307,0.316,0.255,0.216
2017-10-10,-1.66,0.51,0.313,0.3,0.231,0.202
2017-10-09,3.37,0.43,0.22,0.236,0.19,0.181
2017-09-29,-0.25,0.23,0.187,0.178,0.159,0.169
2017-09-28,2.81,0.33,0.173,0.172,0.151,0.169
2017-09-27,0.62,0.19,0.11,0.128,0.133,0.165
2017-09-26,-0.07,0.14,0.113,0.124,0.134,0.169
2017-09-25,-0.03,0.2,0.103,0.116,0.139,0.175
2017-09-22,-0.17,0.11,0.093,0.1,0.144,0.179
2017-09-21,-1.09,0.17,0.09,0.108,0.157,0.207
2017-09-20,0.19,0.1,0.073,0.104,0.167,0.225
2017-09-19,0.29,0.12,0.09,0.124,0.181,0.234
2017-09-18,0.64,0.15,0.1,0.138,0.193,0.239
2017-09-15,0.83,0.15,0.117,0.158,0.203,0.243
2017-09-14,-1.16,0.2,0.13,0.176,0.241,0.257
2017-09-13,0.26,0.19,0.147,0.19,0.266,0.263
2017-09-12,-0.24,0.25,0.163,0.2,0.27,0.26
2017-09-11,-1.7,0.24,0.17,0.198,0.264,0.253
2017-09-08,1.82,0.27,0.17,0.2,0.261,0.245
2017-09-07,1.41,0.24,0.16,0.252,0.271,0.244
2017-09-06,-1.13,0.24,0.163,0.294,0.275,0.237
2017-09-05,-0.33,0.25,0.26,0.292,0.266,0.234
2017-09-04,4.9,0.53,0.327,0.28,0.255,0.229
2017-09-01,2.84,0.45,0.227,0.216,0.215,0.209
2017-08-31,0.13,0.23,0.14,0.2,0.195,0.207
2017-08-30,0.13,0.19,0.133,0.21,0.186,0.212
2017-08-29,-0.04,0.21,0.193,0.202,0.186,0.213
2017-08-28,-1.23,0.37,0.217,0.188,0.183,0.233
2017-08-25,-0.18,0.28,0.143,0.14,0.168,0.223
2017-08-24,0.35,0.15,0.097,0.134,0.182,0.215
2017-08-23,0.68,0.14,0.09,0.132,0.198,0.215
2017-08-22,-1.04,0.13,0.127,0.142,0.205,0.219
2017-08-21,2.03,0.25,0.13,0.152,0.242,0.226
2017-08-18,0.22,0.14,0.11,0.146,0.239,0.221
2017-08-17,-0.89,0.19,0.123,0.202,0.241,0.227
2017-08-16,-0.86,0.18,0.133,0.226,0.237,0.234
2017-08-15,-0.75,0.22,0.213,0.232,0.239,0.233
2017-08-14,3.41,0.42,0.243,0.288,0.241,0.23
2017-08-11,1.05,0.31,0.173,0.248,0.216,0.213
2017-08-10,-0.66,0.21,0.237,0.218,0.209,0.201
2017-08-09,4.34,0.5,0.24,0.206,0.217,0.207
2017-08-08,0.04,0.22,0.127,0.146,0.183,0.191
2017-08-07,1.18,0.16,0.103,0.15,0.179,0.194
2017-08-04,0.04,0.15,0.117,0.152,0.179,0.213
2017-08-03,-0.26,0.2,0.147,0.17,0.178,0.22
2017-08-02,-2.07,0.24,0.137,0.188,0.187,0.221
2017-08-01,0.2,0.17,0.137,0.172,0.189,0.217
2017-07-31,0.61,0.24,0.177,0.174,0.199,0.217
2017-07-28,0.83,0.29,0.15,0.158,0.219,0.213
2017-07-27,0.48,0.16,0.113,0.128,0.216,0.209
