date,p_change,TOR,TOR_3,TOR_5,TOR_10,TOR_15
2017-10-17,1.15,1.1,1.06,2.238,1.705,1.965
2017-10-16,-2.72,2.08,1.623,2.376,1.674,1.991
2017-10-13,-0.87,2.79,2.67,2.182,1.554,1.961
2017-10-12,1.36,5.22,2.337,1.828,1.524,1.854
2017-10-11,0.73,1.79,0.967,0.964,1.254,1.605
2017-10-10,0.98,1.11,0.71,0.814,1.649,1.595
2017-10-09,0.66,1.02,0.64,0.75,1.688,1.599
2017-09-29,0.41,0.9,0.647,0.722,1.748,1.683
2017-09-28,-0.74,1.04,0.61,1.04,1.777,1.732
2017-09-27,0.08,0.79,0.557,1.336,1.822,1.85
2017-09-26,0.41,0.88,1.123,2.326,1.906,1.937
2017-09-25,-3.34,2.49,1.67,2.45,1.936,2.019
2017-09-22,-1.88,2.52,2.753,2.276,1.915,1.971
2017-09-21,1.75,5.74,2.413,2.01,1.826,1.977
2017-09-20,0.16,1.5,1.04,1.16,1.533,1.875
2017-09-19,0.0,1.62,0.937,1.186,1.592,2.157
2017-09-18,0.56,1.19,0.893,1.098,1.641,2.771
2017-09-15,-1.26,1.49,1.04,1.316,1.7,2.863
2017-09-14,0.48,1.63,0.937,1.344,1.812,2.897
2017-09-13,0.72,1.18,1.153,1.58,2.069,2.891
2017-09-12,-1.57,2.28,1.303,1.762,2.525,2.955
2017-09-11,-0.55,1.63,1.48,1.728,3.38,2.935
2017-09-08,0.79,2.81,1.633,1.758,3.474,2.97
2017-09-07,0.0,2.09,1.4,1.718,3.392,3.025
2017-09-06,-0.7,2.11,1.297,2.14,3.338,3.265
2017-09-05,0.08,1.78,1.463,2.866,3.341,3.29
2017-09-04,-1.01,2.61,2.27,4.676,3.36,3.25
2017-09-01,-0.08,4.2,3.313,4.668,3.315,3.155
2017-08-31,-1.6,5.74,5.523,4.226,3.259,2.939
2017-08-30,3.23,10.83,4.467,3.388,3.253,2.701
2017-08-29,0.95,2.57,1.52,1.65,2.419,2.118
2017-08-28,0.88,1.99,1.18,1.53,2.28,2.056
2017-08-25,0.97,1.55,1.23,1.564,2.2,2.07
2017-08-24,0.57,2.14,1.37,1.982,2.141,2.091
2017-08-23,-2.54,1.97,1.377,2.69,2.143,2.15
