date,p_change,TOR,TOR_3,TOR_5,TOR_10,TOR_15
2017-10-17,-1.7,0.73,0.493,0.848,0.945,0.869
2017-10-16,-1.67,0.75,0.53,1.162,0.95,0.857
2017-10-13,0.24,0.84,0.92,1.134,0.938,0.845
2017-10-12,0.97,1.92,1.407,1.09,0.917,0.831
2017-10-11,5.08,2.3,0.97,0.856,0.802,0.743
2017-10-10,1.03,0.61,0.41,0.582,0.649,0.629
2017-10-09,0.0,0.62,0.457,0.616,0.643,0.629
2017-09-29,2.09,0.75,0.56,0.618,0.638,0.645
2017-09-28,1.06,0.93,0.57,0.594,0.626,0.64
2017-09-27,-0.79,0.78,0.47,0.562,0.593,0.683
2017-09-26,0.26,0.63,0.42,0.56,0.575,0.683
2017-09-25,-2.31,0.63,0.467,0.544,0.572,0.694
2017-09-22,-1.02,0.77,0.513,0.532,0.595,0.699
2017-09-21,-1.75,0.77,0.44,0.504,0.586,0.693
2017-09-20,-0.25,0.55,0.373,0.47,0.667,0.681
2017-09-19,0.5,0.57,0.4,0.48,0.689,0.685
2017-09-18,-0.25,0.63,0.41,0.486,0.712,0.697
2017-09-15,0.0,0.6,0.4,0.532,0.72,0.709
2017-09-14,-0.74,0.6,0.4,0.548,0.728,0.725
2017-09-13,1.51,0.6,0.487,0.744,0.727,0.747
2017-09-12,-1.73,0.86,0.513,0.778,0.728,0.801
2017-09-11,-0.74,0.68,0.753,0.766,0.716,0.817
2017-09-08,2.0,1.58,0.783,0.772,0.73,0.811
2017-09-07,-0.25,0.77,0.523,0.592,0.656,0.747
2017-09-06,0.76,0.8,0.503,0.556,0.671,0.753
2017-09-05,0.51,0.71,0.463,0.518,0.732,0.807
2017-09-04,-1.0,0.68,0.423,0.524,0.771,0.8
2017-09-01,0.25,0.59,0.4,0.552,0.763,0.791
2017-08-31,0.25,0.61,0.45,0.602,0.765,0.786
2017-08-30,-0.75,0.74,0.52,0.664,0.79,0.803
2017-08-29,-0.99,0.82,0.553,0.798,0.878,0.788
2017-08-28,-0.49,0.84,0.587,0.854,0.856,0.771
2017-08-25,-0.73,0.92,0.777,0.806,0.826,0.751
2017-08-24,0.49,1.41,0.837,0.744,0.786,0.731
2017-08-23,1.75,1.1,0.567,0.634,0.731,0.671
2017-08-22,0.25,0.6,0.403,0.738,0.673,0.651
2017-08-21,0.25,0.61,0.49,0.738,0.67,0.653
2017-08-18,-1.49,0.86,0.827,0.724,0.662,0.691
2017-08-17,4.39,1.62,0.74,0.656,0.639,0.67
2017-08-16,1.04,0.6,0.38,0.504,0.528,0.589
2017-08-15,0.26,0.54,0.353,0.488,0.548,0.589
2017-08-14,1.87,0.52,0.46,0.494,0.557,0.588
2017-08-11,-0.27,0.86,0.46,0.496,0.622,0.607
2017-08-10,-0.79,0.52,0.363,0.45,0.591,0.586
2017-08-09,-0.26,0.57,0.367,0.448,0.579,0.615
2017-08-08,0.0,0.53,0.387,0.494,0.583,0.629
2017-08-07,-1.04,0.63,0.38,0.514,0.582,0.687
2017-08-04,-0.52,0.51,0.437,0.622,0.599,0.688
2017-08-03,0.78,0.8,0.477,0.63,0.603,0.738
2017-08-02,0.53,0.63,0.6,0.55,0.618,0.735
2017-08-01,1.6,1.17,0.573,0.546,0.634,0.727
2017-07-31,-0.79,0.55,0.317,0.416,0.657,0.74
2017-07-28,-1.05,0.4,0.337,0.466,0.666,0.741
2017-07-27,1.06,0.61,0.377,0.496,0.752,0.755
2017-07-26,-1.82,0.52,0.44,0.564,0.766,0.789
2017-07-25,0.52,0.8,0.45,0.618,0.766,0.795
2017-07-24,-0.78,0.55,0.5,0.738,0.822,0.799
2017-07-21,2.39,0.95,0.58,0.756,0.824,0.791
2017-07-20,0.27,0.79,0.73,0.818,0.789,0.766
2017-07-19,4.44,1.4,0.68,0.81,0.823,0.763
2017-07-18,1.12,0.64,0.633,0.634,0.743,0.701
2017-07-17,-5.07,1.26,0.67,0.778,0.766,0.703
2017-07-14,1.9,0.75,0.423,0.64,0.683,0.663
2017-07-13,-0.27,0.52,0.627,0.61,0.665,0.659
2017-07-12,-2.64,1.36,0.643,0.732,0.687,0.685
2017-07-11,-1.3,0.57,0.39,0.58,0.599,0.654
2017-07-10,0.26,0.6,0.577,0.64,0.608,0.697
2017-07-07,-2.05,1.13,0.577,0.606,0.615,0.742
2017-07-06,-0.51,0.6,0.49,0.494,0.571,0.725
2017-07-05,-1.26,0.87,0.433,0.522,0.601,0.825
2017-07-04,-0.75,0.43,0.333,0.444,0.604,0.86
2017-07-03,0.0,0.57,0.437,0.49,0.682,0.891
2017-06-30,1.26,0.74,0.407,0.51,0.753,0.918
2017-06-29,1.28,0.48,0.38,0.5,0.766,0.953
2017-06-28,-1.76,0.66,0.443,0.584,0.928,1.006
2017-06-27,-0.75,0.67,0.453,0.632,1.002,1.12
2017-06-26,0.25,0.69,0.53,0.74,1.025,1.233
2017-06-23,1.52,0.9,0.6,0.858,1.053,1.484
2017-06-22,-1.5,0.9,0.703,0.852,1.089,1.539
2017-06-21,-2.2,1.21,0.83,1.092,1.127,1.545
2017-06-20,-1.92,1.28,0.717,1.13,1.243,1.465
2017-06-19,-0.48,0.87,0.99,1.054,1.351,1.505
2017-06-16,1.45,2.1,1.167,1.074,1.71,1.531
2017-06-15,5.09,1.4,0.767,0.906,1.672,1.464
2017-06-14,-0.25,0.9,0.623,0.882,1.632,1.469
2017-06-13,2.87,0.97,0.743,1.176,1.542,1.506
2017-06-12,-4.73,1.26,0.847,1.454,1.634,1.533
2017-06-09,-2.66,1.28,1.217,2.094,1.634,1.529
2017-06-08,0.49,2.37,1.577,2.182,1.615,1.555
2017-06-05,0.49,2.36,2.273,1.908,1.525,1.595
2017-06-02,-0.73,4.46,2.06,1.436,1.435,1.539
2017-06-01,5.1,1.72,0.907,0.922,1.126,1.349
2017-05-31,5.09,1.0,0.333,0.83,1.074,1.354
2017-05-30,0.0,0.0,0.63,0.848,1.141,1.401
2017-05-26,1.91,1.89,1.05,1.142,1.439,1.518
2017-05-25,4.87,1.26,0.783,1.056,1.401,1.581
2017-05-24,0.58,1.09,0.853,1.078,1.436,1.715
2017-05-23,-4.67,1.47,0.977,1.1,1.507,1.767
2017-05-22,-4.46,1.46,0.943,1.14,1.53,1.851
2017-05-19,0.26,1.37,0.857,1.444,1.56,2.143
2017-05-18,-2.06,1.2,0.957,1.472,1.707,2.07
2017-05-17,-1.02,1.67,1.55,1.554,1.914,2.001
2017-05-16,3.16,2.98,1.497,1.58,1.934,2.218
2017-05-15,4.97,1.51,1.04,1.324,1.909,2.499
2017-05-12,-2.16,1.61,1.137,1.374,2.342,2.499
2017-05-11,-3.65,1.8,1.167,1.62,2.208,2.544
2017-05-10,-0.78,1.7,1.153,1.914,2.044,2.549
2017-05-09,-0.51,1.76,1.533,1.948,2.367,2.589
2017-05-08,-4.89,2.84,2.037,2.142,2.911,2.598
2017-05-05,-4.88,3.27,1.713,2.742,2.777,2.565
2017-05-04,-1.15,1.87,1.533,2.142,2.679,2.532
2017-05-03,0.0,2.73,2.857,1.8,2.68,2.612
2017-05-02,-5.02,5.84,2.037,2.24,2.637,2.577
2017-04-28,-4.98,0.27,0.143,2.512,2.242,2.307
2017-04-27,-4.93,0.16,1.697,2.758,2.449,2.429
2017-04-24,-1.74,4.93,4.043,3.184,2.711,2.607
2017-04-21,1.38,7.2,2.9,2.574,2.525,2.348
2017-04-20,9.94,1.5,1.263,1.594,2.026,1.996
2017-04-19,-2.73,2.29,1.39,1.672,2.055,1.984
2017-04-18,-3.45,1.88,1.393,1.682,2.035,1.984
2017-04-17,-4.46,2.3,1.397,1.862,2.131,1.945
2017-04-14,-2.64,1.89,1.41,2.016,2.005,1.893
2017-04-13,-2.03,2.34,1.707,2.08,2.008,1.846
2017-04-12,0.93,2.78,1.95,1.97,1.906,1.764
2017-04-11,-0.92,3.07,1.76,1.832,1.857,1.674
2017-04-10,-3.74,2.21,1.333,1.786,1.68,1.538
2017-04-07,-1.4,1.79,1.293,1.552,1.61,1.514
2017-04-06,-2.23,2.09,1.643,1.578,1.55,1.471
2017-04-05,-1.19,2.84,1.293,1.424,1.452,1.411
2017-03-31,-0.34,1.04,0.987,1.314,1.311,1.293
2017-03-30,-4.05,1.92,1.08,1.366,1.31,1.368
2017-03-29,-2.53,1.32,1.203,1.284,1.303,1.297
2017-03-28,2.59,2.29,1.197,1.258,1.285,1.288
2017-03-27,-1.44,1.3,0.937,1.022,1.176,1.229
2017-03-24,-1.11,1.51,0.9,1.048,1.153,1.235
2017-03-23,-1.25,1.19,0.767,0.952,1.218,1.243
2017-03-22,-1.39,1.11,0.847,1.084,1.184,1.369
2017-03-21,0.93,1.43,0.82,1.09,1.192,1.38
2017-03-20,-0.92,1.03,0.96,1.044,1.19,1.393
2017-03-17,0.93,1.85,0.997,1.052,1.225,1.43
2017-03-16,0.94,1.14,0.78,1.114,1.204,1.409
2017-03-15,-0.78,1.2,0.757,1.056,1.397,1.454
2017-03-14,-0.77,1.07,1.077,1.054,1.405,1.642
2017-03-13,-2.26,2.16,1.003,1.122,1.46,1.647
2017-03-10,-0.3,0.85,0.68,0.966,1.403,1.608
2017-03-09,-0.15,1.19,0.867,1.124,1.472,1.645
2017-03-08,-1.04,1.41,0.93,1.5,1.534,1.703
2017-03-07,-1.03,1.38,1.007,1.474,1.795,1.705
2017-03-06,0.44,1.64,1.57,1.522,1.772,1.708
2017-03-03,2.58,3.07,1.45,1.512,1.765,1.697
2017-03-02,-1.79,1.28,0.967,1.206,1.598,1.668
2017-03-01,0.75,1.62,1.07,1.312,1.676,1.75
2017-02-28,-1.04,1.59,1.043,1.792,1.658,1.851
2017-02-27,-2.74,1.54,1.117,1.704,1.642,2.117
2017-02-24,-1.56,1.81,1.943,1.71,1.635,2.121
2017-02-23,3.53,4.02,1.723,1.628,1.718,2.06
2017-02-22,-0.44,1.15,0.907,1.236,1.567,1.841
2017-02-21,1.64,1.57,0.99,1.294,1.766,1.764
2017-02-20,0.0,1.4,1.153,1.266,2.166,1.708
