date,p_change,TOR,TOR_3,TOR_5,TOR_10,TOR_15
2017-10-17,-3.79,3.81,2.217,2.402,3.011,3.187
2017-10-16,0.57,2.84,1.627,2.572,2.903,3.187
2017-10-13,-0.96,2.04,1.787,2.938,2.857,3.479
2017-10-12,-1.5,3.32,2.66,3.232,2.893,4.064
2017-10-11,1.04,4.66,3.11,3.176,2.927,4.235
2017-10-10,1.38,4.67,2.727,2.688,3.113,4.306
2017-10-09,3.7,3.51,2.183,2.3,3.027,4.336
2017-09-29,-1.33,3.04,1.753,2.074,3.398,4.756
2017-09-28,-1.63,2.22,1.65,1.946,4.176,4.903
2017-09-27,0.66,2.73,1.703,2.234,4.543,5.2
2017-09-26,2.01,2.38,1.593,2.992,4.842,5.407
2017-09-25,-1.41,2.4,2.02,3.278,5.116,5.686
2017-09-22,-3.74,3.66,3.393,4.242,5.857,5.936
2017-09-21,2.86,6.52,3.443,5.674,6.016,6.223
2017-09-20,-0.97,3.81,3.677,5.548,6.031,6.437
2017-09-19,-0.56,7.22,6.013,5.93,6.233,6.859
2017-09-18,-10.01,10.82,5.57,5.51,6.168,7.227
2017-09-15,-1.85,5.89,3.87,5.308,5.701,7.581
2017-09-14,0.86,5.72,3.613,5.18,5.908,7.992
2017-09-13,-1.76,5.12,4.977,5.37,6.309,8.137
2017-09-12,3.2,9.81,5.02,5.512,6.812,8.586
2017-09-11,-1.08,5.25,3.973,4.864,7.105,8.435
2017-09-08,2.21,6.67,4.167,5.044,8.193,8.908
2017-09-07,0.0,5.83,4.133,5.302,8.731,9.558
2017-09-06,-2.44,6.57,4.24,6.082,8.937,9.742
2017-09-05,0.14,6.15,4.703,6.798,9.466,9.844
2017-09-04,-3.87,7.96,5.897,8.116,9.605,9.791
2017-09-01,0.49,9.73,6.627,9.75,10.044,9.476
2017-08-31,-2.77,10.15,7.63,10.214,10.713,9.136
2017-08-30,2.35,12.74,9.623,9.762,10.557,9.034
2017-08-29,7.82,16.13,9.393,9.586,10.093,8.605
2017-08-28,5.34,12.05,6.647,7.868,9.015,7.823
2017-08-25,-1.47,7.89,6.583,7.928,8.134,7.445
2017-08-24,2.7,11.86,6.467,9.634,7.808,7.389
2017-08-23,-2.85,7.54,6.63,8.98,7.484,7.211
2017-08-22,-4.85,12.35,9.59,9.092,7.36,7.153
2017-08-21,8.96,16.42,8.337,7.692,6.566,6.552
2017-08-18,10.04,8.59,5.563,5.056,5.561,5.79
2017-08-17,3.65,8.1,4.483,4.264,5.408,5.649
2017-08-16,4.88,5.35,2.863,4.368,5.516,5.317
2017-08-15,0.29,3.24,2.623,4.558,5.649,5.245
2017-08-14,-0.95,4.63,4.417,4.792,5.658,5.354
2017-08-11,-10.01,8.62,4.973,5.14,5.694,5.311
2017-08-10,0.86,6.3,3.57,4.828,5.48,5.12
2017-08-09,-2.19,4.41,3.593,5.404,5.161,5.109
2017-08-08,1.37,6.37,4.477,5.858,5.148,5.048
2017-08-07,1.21,7.06,5.413,5.25,4.998,4.966
2017-08-04,7.24,9.18,5.287,4.836,4.691,4.869
2017-08-03,3.96,6.68,3.337,4.296,4.348,4.761
2017-08-02,-0.29,3.33,2.773,3.582,4.294,4.445
2017-08-01,-3.17,4.99,3.823,3.772,4.31,4.299
2017-07-31,8.38,6.48,3.197,3.748,4.325,4.093
2017-07-28,-1.0,3.11,2.463,3.25,4.237,3.777
2017-07-27,-3.75,4.28,3.05,3.778,4.683,3.662
2017-07-26,4.32,4.87,2.953,4.15,4.449,3.48
2017-07-25,-1.19,3.99,3.247,3.874,4.076,3.26
2017-07-24,-1.18,5.75,3.963,4.104,3.866,3.183
2017-07-21,4.83,6.14,3.21,4.074,3.465,2.889
2017-07-20,-0.92,3.49,2.877,4.36,2.99,2.585
2017-07-19,0.61,5.14,3.58,4.05,2.796,2.487
2017-07-18,4.05,5.6,4.39,3.25,2.439,2.257
2017-07-17,4.11,7.57,3.17,2.508,2.162,1.958
2017-07-14,3.56,1.94,1.027,1.342,1.539,1.565
2017-07-13,0.81,1.14,1.01,1.232,1.504,1.587
2017-07-12,-1.26,1.89,1.21,1.314,1.591,1.596
2017-07-11,-3.0,1.74,1.043,1.25,1.571,1.58
2017-07-10,-0.99,1.39,0.98,1.468,1.509,1.58
2017-07-07,0.11,1.55,1.04,1.458,1.537,1.598
2017-07-06,-0.11,1.57,1.467,1.466,1.609,1.714
2017-07-05,2.36,2.83,1.39,1.554,1.58,1.663
2017-07-04,-1.22,1.34,0.977,1.326,1.462,1.561
2017-07-03,0.45,1.59,1.2,1.282,1.502,1.547
2017-06-30,2.52,2.01,1.233,1.298,1.509,1.526
2017-06-29,0.92,1.69,0.937,1.35,1.637,1.509
2017-06-28,-1.14,1.12,0.93,1.268,1.549,1.471
2017-06-27,0.69,1.67,1.313,1.374,1.567,1.473
2017-06-26,1.99,2.27,1.183,1.388,1.513,1.479
2017-06-23,0.35,1.28,0.977,1.266,1.413,1.431
2017-06-22,-1.83,1.65,1.13,1.668,1.461,1.456
2017-06-21,-0.34,1.74,1.133,1.5,1.408,1.451
2017-06-20,-0.11,1.66,1.65,1.412,1.349,1.402
2017-06-19,4.91,3.29,1.367,1.306,1.358,1.383
2017-06-16,-0.24,0.81,0.703,0.902,1.184,1.243
2017-06-15,-0.24,1.3,0.81,1.092,1.269,1.306
2017-06-14,0.96,1.13,0.8,1.056,1.297,1.32
2017-06-13,1.22,1.27,1.01,1.06,1.284,1.363
2017-06-12,-3.86,1.76,0.96,1.156,1.294,1.36
2017-06-09,-0.35,1.12,0.757,1.114,1.237,1.313
2017-06-08,-0.69,1.15,0.967,1.222,1.301,1.371
2017-06-07,1.65,1.75,1.1,1.308,1.337,1.501
2017-06-06,-0.47,1.55,1.07,1.158,1.34,1.535
2017-06-05,0.95,1.66,1.08,1.122,1.307,1.564
2017-06-02,4.06,1.58,0.86,1.028,1.247,1.64
2017-06-01,-1.81,1.0,0.79,1.064,1.288,1.725
2017-05-31,0.36,1.37,0.853,1.166,1.498,1.76
2017-05-26,-0.6,1.19,0.983,1.248,1.586,1.816
2017-05-25,2.22,1.76,1.09,1.254,1.666,1.893
2017-05-24,1.5,1.51,1.097,1.114,1.77,1.927
2017-05-23,-2.56,1.78,1.0,1.21,1.904,1.951
2017-05-22,-4.43,1.22,0.76,1.474,1.879,1.933
2017-05-19,0.0,1.06,1.017,1.68,1.978,1.955
2017-05-18,-2.5,1.99,1.697,1.866,2.106,1.99
2017-05-17,3.04,3.1,1.783,2.028,2.135,2.051
2017-05-16,2.15,2.25,1.413,1.978,2.011,2.035
2017-05-15,-2.11,1.99,1.597,1.834,1.938,1.973
2017-05-12,1.06,2.8,1.883,1.878,1.894,1.973
2017-05-11,5.62,2.85,1.46,1.786,1.772,1.883
2017-05-10,-2.44,1.53,1.247,1.672,1.777,1.807
2017-05-09,4.33,2.21,1.517,1.738,1.91,1.852
2017-05-08,-5.19,2.34,1.54,1.6,1.822,1.87
2017-05-05,-2.7,2.28,1.38,1.442,1.787,1.84
2017-05-04,-3.07,1.86,1.127,1.302,1.704,1.849
2017-05-03,-0.79,1.52,1.023,1.51,1.688,1.893
2017-05-02,1.96,1.55,1.043,1.778,1.757,2.033
2017-04-28,-1.25,1.58,1.493,1.734,1.85,2.333
2017-04-27,1.73,2.9,1.92,1.816,1.881,2.537
2017-04-26,-5.98,2.86,1.397,1.526,1.832,2.708
2017-04-25,-0.22,1.33,1.107,1.294,1.798,3.074
2017-04-24,-5.14,1.99,1.147,1.47,2.027,3.199
2017-04-21,0.41,1.45,1.05,1.568,2.433,3.31
2017-04-20,0.62,1.7,1.303,1.656,2.753,3.669
2017-04-19,-2.04,2.21,1.563,1.798,3.129,3.779
2017-04-18,-4.47,2.48,1.457,1.86,3.743,3.725
2017-04-17,0.59,1.89,1.433,2.088,3.815,3.741
2017-04-14,-3.4,2.41,1.643,2.92,3.992,3.761
2017-04-13,-0.94,2.52,2.047,3.368,4.434,3.669
2017-04-12,-3.35,3.62,3.223,3.956,4.517,3.569
2017-04-11,4.25,6.05,3.567,4.902,4.295,3.417
2017-04-10,1.53,4.65,3.37,4.332,3.963,3.093
2017-04-07,-1.23,5.46,4.603,4.134,3.717,2.886
2017-04-06,4.96,8.35,3.85,4.408,3.274,2.645
