date,p_change,TOR,TOR_3,TOR_5,TOR_10,TOR_15
2017-10-17,0.34,0.84,0.763,1.374,1.192,1.439
2017-10-16,-3.5,1.45,1.03,1.386,1.252,1.673
2017-10-13,-0.81,1.64,1.527,1.282,1.209,2.091
2017-10-12,4.2,2.94,1.28,1.168,1.316,2.349
2017-10-11,-0.92,0.9,0.61,0.73,1.19,2.653
2017-10-10,1.52,0.93,0.667,0.83,1.381,2.675
2017-10-09,0.77,1.07,0.607,0.932,1.724,2.657
2017-09-29,0.51,0.75,0.717,0.922,2.389,2.655
2017-09-28,-2.91,1.4,0.947,1.314,2.864,2.669
2017-09-27,1.09,1.44,0.82,1.37,3.475,2.647
2017-09-26,0.0,1.02,1.243,1.644,3.454,2.654
2017-09-25,-5.71,2.71,1.463,2.312,3.417,2.697
2017-09-22,0.24,1.68,1.497,3.314,3.251,2.577
2017-09-21,-4.04,2.81,2.39,4.078,3.178,2.558
2017-09-20,0.85,4.36,4.027,5.018,3.004,2.42
2017-09-19,2.52,7.72,4.407,4.392,2.723,2.173
2017-09-18,-1.93,5.5,4.337,2.978,2.118,1.7
2017-09-15,10.03,7.51,2.913,2.088,1.658,1.374
2017-09-14,1.29,1.23,0.627,0.776,1.047,0.922
2017-09-13,-0.26,0.65,0.567,0.744,0.998,0.868
2017-09-12,-1.44,1.05,0.667,0.924,0.998,0.855
2017-09-11,0.6,0.95,0.673,1.048,0.956,0.826
2017-09-08,-0.76,1.07,0.873,1.038,0.922,0.833
2017-09-07,0.42,1.55,1.073,1.104,0.888,0.833
2017-09-06,1.03,1.67,0.857,0.942,0.775,0.789
2017-09-05,0.78,0.9,0.767,0.738,0.654,0.731
2017-09-04,-1.2,1.4,0.713,0.684,0.625,0.719
2017-09-01,0.09,0.74,0.463,0.526,0.59,0.701
2017-08-31,0.43,0.65,0.427,0.524,0.624,0.685
2017-08-30,0.34,0.63,0.413,0.478,0.648,0.688
2017-08-29,-0.09,0.61,0.447,0.444,0.664,0.69
