date,p_change,TOR,TOR_3,TOR_5,TOR_10,TOR_15
2017-10-17,-2.6,1.87,1.373,1.642,1.847,2.082
2017-10-16,0.59,2.25,1.237,1.708,1.835,2.162
2017-10-13,0.07,1.46,1.363,1.92,1.775,2.155
2017-10-12,-1.42,2.63,1.61,1.962,2.015,2.233
2017-10-11,-0.32,2.2,1.837,1.736,1.986,2.387
2017-10-10,-3.24,3.31,1.66,1.612,2.082,2.561
2017-10-09,-0.37,1.67,1.057,1.3,2.058,2.705
2017-09-29,1.25,1.5,1.027,1.296,2.105,3.197
2017-09-28,-1.97,1.58,1.11,1.768,2.219,3.387
2017-09-27,0.81,1.75,1.133,1.92,2.554,3.463
2017-09-26,1.26,1.65,1.837,2.202,2.86,3.612
2017-09-25,-7.76,3.86,2.067,2.486,3.242,3.835
2017-09-22,0.7,2.34,1.833,2.142,3.762,3.819
2017-09-21,-3.98,3.16,2.077,2.202,3.962,4.062
2017-09-20,1.77,3.07,1.737,2.556,3.918,4.285
2017-09-19,-0.62,2.14,1.593,2.904,4.01,4.317
2017-09-18,0.17,2.64,2.523,3.57,4.296,4.494
2017-09-15,-6.33,4.93,3.247,4.854,4.394,4.569
2017-09-14,-3.98,4.81,3.427,4.736,4.499,4.588
2017-09-13,1.77,5.47,4.843,4.318,4.669,4.557
2017-09-12,3.22,9.06,4.467,4.022,4.477,4.403
2017-09-11,2.81,4.34,2.353,3.21,4.05,4.129
2017-09-08,-0.11,2.72,2.237,3.066,3.992,4.199
2017-09-07,-3.3,3.99,2.997,3.718,4.242,4.307
2017-09-06,-0.74,5.0,2.873,4.222,4.277,4.292
2017-09-05,-2.22,3.62,3.2,3.932,4.094,4.327
2017-09-04,3.04,5.98,4.163,4.166,4.226,4.549
2017-09-01,3.81,6.51,3.353,3.722,4.168,4.574
2017-08-31,-0.66,3.55,2.78,3.464,3.951,4.643
2017-08-30,2.88,4.79,2.85,3.622,3.972,4.895
2017-08-29,-1.67,3.76,2.993,3.298,4.045,5.117
2017-08-28,1.98,5.22,3.187,3.534,4.364,5.315
2017-08-25,2.38,4.34,2.503,3.57,4.478,5.665
2017-08-24,0.23,3.17,2.703,3.57,4.798,6.053
