date,p_change,TOR,TOR_3,TOR_5,TOR_10,TOR_15
2017-10-17,0.17,2.05,2.037,2.266,1.783,1.603
2017-10-16,1.07,4.06,2.703,2.118,1.713,1.583
2017-10-13,6.97,4.05,1.74,1.476,1.38,1.501
2017-10-12,-1.65,1.17,0.827,1.072,1.091,1.357
2017-10-11,-2.81,1.31,0.72,1.088,1.126,1.571
2017-10-10,-0.12,0.85,0.96,1.038,1.14,1.761
2017-10-09,3.07,2.03,1.093,1.138,1.23,1.928
2017-09-29,1.62,1.25,0.77,0.878,1.31,1.919
2017-09-28,-2.46,1.06,0.803,0.86,1.374,1.937
2017-09-27,2.28,1.35,0.693,0.952,1.707,2.0
2017-09-26,1.03,0.73,0.63,0.972,1.988,2.135
2017-09-25,0.55,1.16,0.893,1.176,2.25,2.241
2017-09-22,-2.26,1.52,0.99,1.51,2.323,2.342
2017-09-21,-1.23,1.45,1.067,1.584,2.324,2.657
2017-09-20,0.24,1.75,1.527,2.172,2.379,2.705
2017-09-19,-0.88,2.83,1.573,2.654,2.542,2.676
2017-09-18,0.82,1.89,2.093,2.758,2.49,2.557
2017-09-15,-2.13,4.39,2.85,2.758,2.569,2.527
2017-09-14,3.33,4.16,2.503,2.186,2.754,2.379
2017-09-13,2.38,3.35,1.747,1.754,2.555,2.247
2017-09-12,1.05,1.89,1.14,1.76,2.352,2.27
2017-09-11,0.68,1.53,1.177,1.844,2.268,2.439
2017-09-08,-0.56,2.0,1.793,2.074,2.259,2.39
2017-09-07,0.12,3.38,1.897,2.922,2.276,2.294
2017-09-06,-0.31,2.31,1.663,2.68,2.156,2.127
2017-09-05,-0.97,2.68,2.973,2.482,2.294,2.019
2017-09-04,7.18,6.24,2.803,2.156,2.468,1.875
2017-09-01,1.06,2.17,1.163,1.196,1.924,1.492
2017-08-31,0.93,1.32,0.79,1.196,1.763,1.399
2017-08-30,0.67,1.05,0.83,1.368,1.719,1.388
2017-08-29,-1.19,1.44,1.203,1.896,1.682,1.385
2017-08-28,0.6,2.17,1.45,2.492,1.591,1.345
2017-08-25,1.49,2.18,1.957,2.218,1.423,1.267
2017-08-24,-1.07,3.69,2.703,1.894,1.283,1.18
2017-08-23,4.62,4.42,1.74,1.332,1.029,1.013
2017-08-22,0.0,0.8,0.453,0.584,0.688,0.798
2017-08-21,0.7,0.56,0.48,0.53,0.691,0.862
2017-08-18,0.35,0.88,0.52,0.516,0.736,0.898
2017-08-17,0.07,0.68,0.403,0.496,0.735,0.905
2017-08-16,0.86,0.53,0.34,0.59,0.786,0.915
2017-08-15,-0.36,0.49,0.423,0.686,0.852,0.932
2017-08-14,1.3,0.78,0.643,0.754,0.979,0.949
2017-08-11,-1.7,1.15,0.72,0.8,1.011,0.947
2017-08-10,-1.81,1.01,0.613,0.744,0.995,0.931
2017-08-09,0.35,0.83,0.613,0.78,0.977,0.949
2017-08-08,-1.1,1.01,0.627,0.852,0.972,0.994
2017-08-07,-1.23,0.87,0.687,1.002,0.946,1.005
2017-08-04,0.96,1.19,0.793,1.048,0.933,1.027
2017-08-03,-0.62,1.19,0.983,1.008,0.905,1.101
2017-08-02,0.97,1.76,0.953,0.936,0.914,1.099
2017-08-01,0.56,1.1,0.697,0.74,0.889,1.055
2017-07-31,0.56,0.99,0.607,0.67,0.897,1.067
2017-07-28,0.56,0.83,0.537,0.62,0.918,1.067
2017-07-27,0.42,0.78,0.51,0.636,1.064,1.146
2017-07-26,-1.25,0.75,0.497,0.736,1.102,1.197
2017-07-25,-0.55,0.74,0.55,0.888,1.137,1.237
2017-07-24,1.33,0.91,0.73,0.976,1.191,1.28
2017-07-21,1.28,1.28,0.93,1.034,1.199,1.306
2017-07-20,-1.33,1.51,0.897,1.236,1.273,1.315
2017-07-19,0.28,1.18,0.793,1.166,1.276,1.376
2017-07-18,1.35,1.2,1.163,1.15,1.294,1.502
2017-07-17,-4.12,2.29,1.15,1.166,1.312,1.549
2017-07-14,-2.24,1.16,0.753,0.906,1.213,1.636
2017-07-13,-0.39,1.1,0.793,1.078,1.239,1.729
2017-07-12,1.81,1.28,0.757,1.166,1.371,1.728
2017-07-11,-0.53,0.99,1.003,1.182,1.55,1.744
2017-07-10,-1.96,2.02,1.187,1.26,1.642,1.755
2017-07-07,-0.84,1.54,0.967,1.116,1.799,1.769
2017-07-06,-0.19,1.36,0.913,1.092,1.9,1.767
2017-07-05,0.71,1.38,0.893,1.304,1.873,1.803
2017-07-04,0.13,1.3,0.907,1.642,1.887,1.821
2017-07-03,-1.09,1.42,1.28,1.764,1.872,1.847
2017-06-30,0.71,2.42,1.83,2.198,1.954,1.895
2017-06-29,2.6,3.07,1.66,2.224,1.862,1.848
2017-06-28,-1.31,1.91,1.833,1.828,1.745,1.829
2017-06-27,1.26,3.59,2.047,1.75,1.72,1.955
2017-06-26,3.23,2.55,1.213,1.262,1.53,1.933
2017-06-23,0.76,1.09,0.87,1.2,1.488,1.882
2017-06-22,-2.36,1.52,0.89,1.282,1.551,1.977
2017-06-21,0.41,1.15,1.13,1.358,1.677,2.137
2017-06-20,2.36,2.24,1.247,1.46,1.942,2.187
2017-06-19,-0.35,1.5,1.133,1.35,2.044,2.185
2017-06-16,-2.36,1.9,1.187,1.476,2.073,2.293
2017-06-15,0.14,1.66,1.117,1.44,2.134,2.359
2017-06-14,-0.81,1.69,1.273,1.664,2.36,2.471
2017-06-13,1.71,2.13,1.283,2.086,2.381,2.517
2017-06-12,-1.15,1.72,1.5,2.312,2.39,2.555
2017-06-09,-1.46,2.78,2.193,2.326,2.529,2.63
2017-06-08,1.69,3.8,2.353,2.272,2.54,2.919
2017-06-07,2.21,3.26,1.683,2.296,2.494,2.977
2017-06-06,-1.43,1.79,1.433,2.024,2.407,3.035
2017-06-05,0.14,2.51,2.143,2.11,2.498,3.077
2017-06-02,4.64,3.92,1.94,2.23,2.531,3.071
2017-06-01,-3.04,1.9,1.373,2.024,2.851,2.998
2017-05-31,-1.63,2.22,1.777,2.312,3.127,3.126
2017-05-26,1.73,3.11,2.0,2.346,3.319,3.137
2017-05-25,-0.21,2.89,2.077,2.264,3.25,3.157
2017-05-24,4.02,3.34,1.91,2.254,3.203,3.209
2017-05-23,-1.97,2.39,1.697,3.01,3.151,3.274
2017-05-22,-2.27,2.7,1.847,3.464,3.294,3.491
2017-05-19,-0.62,2.84,3.32,3.752,3.262,3.756
2017-05-18,3.54,7.12,3.927,3.668,3.319,4.241
2017-05-17,1.44,4.66,2.933,2.728,2.974,4.677
2017-05-16,3.42,4.14,2.187,2.36,2.94,4.385
2017-05-15,0.67,2.42,1.613,2.296,3.09,4.167
2017-05-12,0.15,2.42,1.747,2.288,3.516,4.086
2017-05-11,1.37,2.82,2.213,2.486,4.285,3.993
2017-05-10,-5.52,3.82,2.067,2.656,5.369,3.88
2017-05-09,0.94,2.38,1.93,2.756,5.015,3.703
2017-05-08,-2.4,3.41,2.36,3.408,4.864,3.636
2017-05-05,-3.21,3.67,2.663,4.062,4.644,3.527
2017-05-04,0.21,4.32,3.32,5.35,4.38,3.382
2017-05-03,-3.19,5.64,4.107,7.218,4.06,3.28
2017-05-02,-1.5,6.68,5.597,6.146,3.613,2.953
2017-04-28,-1.03,10.11,7.923,4.984,3.082,2.602
2017-04-27,10.04,13.66,4.647,3.204,2.248,2.027
2017-04-26,10.02,0.28,0.383,0.678,1.032,1.24
2017-03-31,0.39,0.87,0.693,0.846,1.283,1.288
2017-03-30,-1.55,1.21,0.747,0.906,1.27,1.299
2017-03-29,-0.46,1.03,0.717,0.938,1.29,1.267
2017-03-28,-1.29,1.12,0.763,1.086,1.335,1.275
2017-03-27,-0.68,1.17,0.847,1.162,1.409,1.283
