date,p_change,TOR,TOR_3,TOR_5,TOR_10,TOR_15
2017-10-17,-0.5,0.82,0.613,0.756,1.196,1.077
2017-10-16,-1.33,1.02,0.633,1.06,1.19,1.078
2017-10-13,-0.14,0.88,0.647,1.44,1.154,1.057
2017-10-12,0.04,1.06,1.133,1.54,1.202,1.101
2017-10-11,-0.39,2.34,1.753,1.488,1.162,1.098
2017-10-10,3.25,2.92,1.433,1.168,1.004,0.996
2017-10-09,1.8,1.38,0.727,0.736,0.795,0.879
2017-09-29,-0.33,0.8,0.513,0.592,0.728,0.935
2017-09-28,-0.47,0.74,0.5,0.704,0.802,0.951
2017-09-27,-0.22,0.76,0.473,0.688,0.829,0.991
2017-09-26,-1.01,0.66,0.673,0.688,0.834,0.985
2017-09-25,1.35,1.36,0.673,0.722,0.884,0.987
2017-09-22,-0.33,0.66,0.473,0.592,0.97,0.973
2017-09-21,-0.43,0.76,0.53,0.768,1.009,0.973
2017-09-20,0.33,0.83,0.513,0.818,1.066,0.972
2017-09-19,-0.11,0.71,0.75,0.814,1.051,0.963
2017-09-18,-0.61,1.54,0.85,0.904,1.048,0.975
2017-09-15,-0.72,1.01,0.607,1.04,1.01,0.941
2017-09-14,-0.21,0.81,0.657,1.048,0.974,0.935
2017-09-13,0.94,1.16,1.127,1.152,0.968,0.931
2017-09-12,-1.7,2.22,1.09,1.056,0.921,0.887
2017-09-11,-0.11,1.05,0.793,0.748,0.789,0.781
2017-09-08,0.39,1.33,0.67,0.77,0.787,0.772
2017-09-07,-0.42,0.68,0.453,0.634,0.746,0.833
2017-09-06,-0.39,0.68,0.613,0.648,0.753,0.828
2017-09-05,0.82,1.16,0.603,0.65,0.734,0.837
2017-09-04,0.0,0.65,0.467,0.598,0.681,0.803
2017-09-01,-0.32,0.75,0.48,0.674,0.708,0.811
2017-08-31,0.14,0.69,0.53,0.708,0.858,0.815
2017-08-30,0.64,0.9,0.643,0.72,0.849,0.825
2017-08-29,-0.85,1.03,0.65,0.638,0.841,0.83
2017-08-28,0.75,0.92,0.557,0.558,0.803,0.845
2017-08-25,0.14,0.75,0.413,0.558,0.788,0.874
2017-08-24,-0.57,0.49,0.373,0.858,0.794,0.993
2017-08-23,0.32,0.63,0.517,0.88,0.828,1.023
2017-08-22,-0.46,0.92,1.057,0.918,0.863,1.049
2017-08-21,-2.59,2.25,0.95,0.864,0.896,1.036
2017-08-18,-0.58,0.6,0.473,0.568,0.807,0.925
2017-08-17,0.76,0.82,0.49,0.61,1.0,0.945
2017-08-16,0.66,0.65,0.473,0.612,1.013,0.952
2017-08-15,-0.62,0.77,0.527,0.678,1.05,0.983
2017-08-14,0.77,0.81,0.547,0.774,1.045,0.993
2017-08-11,-0.69,0.83,0.603,0.884,1.023,1.032
2017-08-10,-1.3,0.98,0.743,1.224,1.03,1.044
2017-08-09,0.79,1.25,0.87,1.218,1.024,1.026
2017-08-08,-1.29,1.36,1.297,1.172,1.01,1.033
2017-08-07,3.93,2.53,1.16,1.044,0.966,1.05
2017-08-04,0.07,0.95,0.657,0.656,0.853,0.969
2017-08-03,0.43,1.02,0.58,0.646,0.859,1.088
2017-08-02,-0.6,0.72,0.437,0.626,0.828,1.083
2017-08-01,-0.53,0.59,0.497,0.704,0.891,1.116
