date,price,point-pressure,linear-pressure,point-support,linear-support
2017-10-13,53.19,47.45,59.18,45.32,46.38,4,++
2017-10-16,49.98,47.45,59.51,45.32,46.48,4,++
2017-10-17,48.92,47.45,59.83,45.32,46.59,4,++
