date,price,point-pressure,linear-pressure,point-support,linear-support
2017-10-13,11.23,12.59,13.39,11.82,13.05,1,---
2017-10-16,11.09,12.23,13.41,11.34,13.1,1,---
2017-10-17,10.87,12.23,13.44,11.34,13.15,1,---
