date,price,point-pressure,linear-pressure,point-support,linear-support
2017-10-13,9.27,10.15,10.05,9.58,8.66,2,--
2017-10-16,9.15,10.12,10.05,9.58,8.62,2,--
2017-10-17,9.15,10.12,10.04,9.58,8.58,2,--
