date,price,point-pressure,linear-pressure,point-support,linear-support
2017-10-13,16.74,18.58,18.1,16.62,15.41,3,==
2017-10-16,16.2,18.58,18.09,16.62,15.35,2,--
2017-10-17,16.21,18.58,18.07,16.62,15.3,2,--
