date,price,point-pressure,linear-pressure,point-support,linear-support
2017-10-13,13.09,16.29,16.66,12.5,14.14,2,--
2017-10-16,13.2,16.29,16.7,13.0,14.21,2,--
2017-10-17,13.03,16.29,16.74,13.0,14.29,2,--
