date,price,point-pressure,linear-pressure,point-support,linear-support
2017-10-13,7.08,7.32,7.22,7.06,6.98,3,==
2017-10-16,6.98,7.43,7.21,7.06,6.97,2,--
2017-10-17,6.9,7.43,7.2,7.06,6.97,1,---
