date,price,point-pressure,linear-pressure,point-support,linear-support
2017-10-13,21.07,20.22,24.42,19.26,20.14,4,++
2017-10-16,20.27,20.22,24.53,19.26,20.17,4,++
2017-10-17,20.29,22.43,24.64,19.26,20.2,3,==
