date,price,point-pressure,linear-pressure,point-support,linear-support
2017-10-13,20.43,21.25,20.57,19.85,19.49,3,==
2017-10-16,20.44,21.25,20.55,20.28,19.47,3,==
2017-10-17,20.35,21.5,20.52,19.87,19.88,3,==
