date,price,point-pressure,linear-pressure,point-support,linear-support
2017-10-13,24.77,27.15,24.46,17.49,23.87,4,++
2017-10-16,24.74,25.98,24.34,22.35,24.02,4,++
2017-10-17,24.84,25.98,24.22,22.35,24.17,4,++
