date,price,point-pressure,linear-pressure,point-support,linear-support
2017-10-13,11.81,13.8,15.08,11.8,10.83,3,==
2017-10-16,11.7,13.8,15.18,11.8,10.74,2,--
2017-10-17,11.52,12.43,11.36,11.8,10.65,3,==
