date,price,point-pressure,linear-pressure,point-support,linear-support
2017-10-13,9.42,9.78,9.35,8.92,8.19,4,++
2017-10-16,9.52,9.78,9.32,8.92,8.15,4,++
2017-10-17,9.29,10.58,9.29,9.72,8.12,2,--
