date,price,point-pressure,linear-pressure,point-support,linear-support
2017-10-13,9.19,10.09,11.47,8.64,8.44,3,==
2017-10-16,9.11,10.09,11.51,8.64,8.42,3,==
2017-10-17,8.8,9.07,11.55,8.64,8.4,3,==
