date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2017-10-17,9.15,9.45,9.44,9.0,345080.94,0.23,2.5,9.074,8.941,8.84,317111.17,261931.92,254066.5,3.31
2017-10-16,9.1,9.55,9.21,9.05,519091.03,0.11,1.21,9.0,8.828,8.81,298172.87,240898.06,248386.52,4.98
2017-10-13,8.92,9.15,9.1,8.88,414368.34,0.27,3.06,8.94,8.729,8.79,239773.71,215195.75,236476.09,3.97
2017-10-12,8.75,8.84,8.83,8.63,91061.57,0.04,0.46,8.898,8.674,8.764,201439.26,196268.28,227325.57,0.87
2017-10-11,9.04,9.04,8.79,8.7,215953.95,-0.28,-3.09,8.842,8.669,8.743,203192.78,209946.3,235063.68,2.07
2017-10-10,8.88,9.09,9.07,8.73,250389.45,0.16,1.8,8.808,8.691,8.725,206752.68,207004.81,241759.16,2.4
2017-10-09,9.03,9.15,8.91,8.89,227095.23,0.02,0.23,8.656,8.688,8.703,183623.25,205425.76,248596.93,2.18
2017-09-29,8.56,8.9,8.89,8.51,222696.09,0.34,3.98,8.518,8.708,8.702,190617.8,214515.19,260969.99,2.13
2017-09-28,8.61,8.68,8.55,8.45,99829.19,-0.07,-0.81,8.45,8.713,8.709,191097.31,229857.2,271490.7,0.96
2017-09-27,8.3,8.65,8.62,8.28,233753.45,0.31,3.73,8.496,8.718,8.715,216699.83,244696.3,276136.39,2.24
2017-09-26,8.24,8.35,8.31,8.2,134742.27,0.09,1.09,8.574,8.738,8.72,207256.93,246201.07,272859.34,1.29
2017-09-25,8.62,8.63,8.22,8.15,262068.0,-0.33,-3.86,8.72,8.791,8.746,227228.27,255874.97,278457.69,2.51
2017-09-22,8.8,8.85,8.55,8.47,225093.64,-0.23,-2.62,8.898,8.851,8.767,238412.58,257756.43,281159.3,2.16
2017-09-21,8.95,9.14,8.78,8.75,227841.77,-0.23,-2.55,8.976,8.853,8.773,268617.09,258382.87,278042.78,2.18
2017-09-20,9.03,9.04,9.01,8.85,186538.98,-0.03,-0.33,8.94,8.817,8.762,272692.77,260181.06,280637.04,1.79
2017-09-19,9.09,9.24,9.04,8.94,234598.95,-0.07,-0.77,8.902,8.758,8.744,285145.21,276513.52,281532.11,2.25
2017-09-18,9.0,9.19,9.11,8.81,317989.56,0.17,1.9,8.862,8.718,8.734,284521.68,291768.11,286172.77,3.05
2017-09-15,8.51,9.08,8.94,8.46,376116.19,0.34,3.95,8.804,8.696,8.719,277100.27,307424.78,293092.91,3.61
2017-09-14,8.83,8.86,8.6,8.47,248220.17,-0.22,-2.49,8.73,8.704,8.723,248148.64,313124.2,304583.22,2.38
2017-09-13,8.85,9.12,8.82,8.73,248801.17,-0.02,-0.23,8.694,8.711,8.713,247669.34,307576.48,311763.14,2.39
2017-09-12,8.88,9.0,8.84,8.7,231481.3,0.02,0.23,8.614,8.702,8.682,267881.83,299517.62,311055.58,2.22
2017-09-11,8.61,8.89,8.82,8.57,280882.53,0.25,2.92,8.574,8.701,8.647,299014.54,301040.42,316314.89,2.69
2017-09-08,8.46,8.67,8.57,8.46,231358.03,0.15,1.78,8.588,8.682,8.601,337749.29,304562.17,322063.52,2.22
2017-09-07,8.39,8.59,8.42,8.35,245823.69,0.0,0.0,8.678,8.692,8.555,378099.76,297702.7,331531.32,2.36
2017-09-06,8.58,8.63,8.42,8.27,349863.62,-0.22,-2.55,8.728,8.706,8.506,367483.61,301093.02,332863.3,3.35
2017-09-05,8.82,8.97,8.64,8.54,387144.81,-0.25,-2.81,8.79,8.73,8.448,331153.4,286550.7,321046.35,3.71
2017-09-04,9.15,9.45,8.89,8.86,474556.31,-0.13,-1.44,8.828,8.75,8.374,303066.3,280577.44,306841.12,4.55
2017-09-01,8.75,9.15,9.02,8.62,433110.38,0.35,4.04,8.776,8.742,8.285,271375.05,278761.04,288934.92,4.15
2017-08-31,8.76,8.89,8.67,8.56,192742.94,-0.06,-0.69,8.706,8.741,8.19,217305.64,296042.24,271505.37,1.85
2017-08-30,8.82,8.89,8.73,8.67,168212.55,-0.1,-1.13,8.684,8.715,8.116,234702.44,315949.79,266088.17,1.61
2017-08-29,8.61,8.9,8.83,8.52,246709.31,0.2,2.32,8.67,8.661,8.036,241948.01,322593.55,264061.61,2.37
2017-08-28,8.67,9.01,8.63,8.57,316100.09,-0.04,-0.46,8.672,8.592,7.955,258088.58,331589.36,259702.83,3.03
