date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2017-10-17,20.35,20.4,20.4,20.09,60574.68,0.04,0.2,20.434,20.583,20.445,57704.84,59949.12,87924.97,0.14
2017-10-16,20.35,20.54,20.36,20.15,66432.3,-0.12,-0.59,20.498,20.587,20.428,56574.03,63028.5,88260.61,0.15
2017-10-13,20.33,20.52,20.48,20.26,45213.2,0.05,0.24,20.602,20.589,20.428,58141.69,65036.69,89212.04,0.1
2017-10-12,20.51,20.59,20.43,20.23,52295.75,-0.07,-0.34,20.668,20.585,20.419,60637.1,70864.18,90595.86,0.12
2017-10-11,20.66,20.82,20.5,20.44,64008.29,-0.22,-1.06,20.716,20.598,20.4,59476.77,99777.83,91159.65,0.15
2017-10-10,20.84,20.87,20.72,20.63,54920.6,-0.16,-0.77,20.732,20.575,20.387,62193.4,103390.31,91319.25,0.12
2017-10-09,20.81,20.93,20.88,20.59,74270.61,0.07,0.34,20.676,20.521,20.371,69482.96,109691.88,93544.67,0.17
2017-09-29,20.61,20.85,20.81,20.6,57690.23,0.14,0.68,20.576,20.442,20.355,71931.69,113328.6,97346.9,0.13
2017-09-28,20.55,20.75,20.67,20.52,46494.13,0.09,0.44,20.502,20.377,20.316,81091.27,114726.12,101917.33,0.11
2017-09-27,20.4,20.68,20.58,20.4,77591.44,0.14,0.69,20.48,20.356,20.261,140078.89,119903.78,102154.88,0.18
2017-09-26,20.4,20.57,20.44,20.22,91368.41,0.06,0.29,20.418,20.306,20.211,144587.22,115900.83,101617.97,0.21
2017-09-25,20.4,20.75,20.38,20.37,86514.25,-0.06,-0.29,20.366,20.268,20.166,149900.79,113492.72,100299.62,0.2
2017-09-22,20.31,20.62,20.44,20.3,103488.1,-0.12,-0.58,20.308,20.266,20.123,154725.52,113387.39,99410.59,0.24
2017-09-21,19.9,21.0,20.56,19.51,341432.25,0.32,1.58,20.252,20.252,20.071,148360.96,110327.54,98929.08,0.78
2017-04-20,20.2,20.33,20.27,20.06,100133.09,0.09,0.45,20.232,20.202,20.01,99728.66,82541.47,85931.23,0.23
2017-04-19,20.09,20.25,20.18,19.95,117936.27,0.09,0.45,20.194,20.198,19.97,87214.43,79248.2,84981.1,0.27
2017-04-18,20.11,20.37,20.09,19.93,110637.87,-0.07,-0.35,20.17,20.221,19.937,77084.65,77397.46,86014.29,0.26
2017-04-17,20.4,20.62,20.16,20.0,71665.34,-0.3,-1.47,20.224,20.268,19.91,72049.26,81365.2,87680.51,0.17
2017-04-14,20.09,20.73,20.46,19.94,98270.74,0.38,1.89,20.252,20.255,19.886,72294.11,89108.54,88228.08,0.23
2017-04-13,20.06,20.15,20.08,19.95,37561.94,0.02,0.1,20.172,20.166,19.847,65354.28,84405.99,87753.3,0.09
2017-04-12,20.3,20.3,20.06,20.0,67287.36,-0.3,-1.47,20.202,20.116,19.827,71281.96,87335.11,89662.45,0.16
2017-04-11,20.2,20.41,20.36,20.0,85460.9,0.06,0.3,20.272,20.063,19.812,77710.27,87106.51,91885.16,0.2
2017-04-10,20.0,20.35,20.3,19.83,72889.59,0.24,1.2,20.312,19.98,19.774,90681.15,85433.79,90733.98,0.17
2017-04-07,20.17,20.17,20.06,19.88,63571.63,-0.17,-0.84,20.258,19.89,19.742,105922.97,87530.63,94480.19,0.15
2017-04-06,20.45,20.45,20.23,20.12,67200.33,-0.18,-0.88,20.16,19.818,19.742,103457.7,89321.0,95426.19,0.16
2017-04-05,20.58,20.69,20.41,20.21,99428.88,-0.15,-0.73,20.03,19.742,19.749,103388.26,90713.99,95640.52,0.23
2017-03-31,19.93,20.56,20.56,19.81,150315.34,0.53,2.65,19.854,19.652,19.756,96502.75,94631.13,94416.97,0.35
2017-03-30,19.56,20.08,20.03,19.35,149098.66,0.46,2.35,19.648,19.552,19.754,80186.42,93995.81,90680.5,0.35
2017-03-29,19.59,19.73,19.57,19.57,51245.3,-0.01,-0.05,19.522,19.517,19.793,69138.29,87347.62,85876.4,0.12
2017-03-28,19.46,19.63,19.58,19.45,66853.1,0.05,0.26,19.476,19.527,19.861,75184.29,91100.6,85941.57,0.15
2017-03-27,19.46,19.55,19.53,19.39,65001.36,0.0,0.0,19.454,19.537,19.928,78039.73,91989.8,85076.41,0.15
2017-03-24,19.77,19.77,19.53,19.44,68733.66,0.13,0.67,19.45,19.561,20.002,92759.5,96663.81,84044.46,0.16
2017-03-23,19.33,19.42,19.4,19.13,93858.03,0.06,0.31,19.456,19.567,20.076,107805.19,96034.17,82749.4,0.22
