date,amp,amp5,amp10,amp20,amp40
2017-10-13,0.0171,0.0361,0.039,0.0492,0.0457
2017-10-16,0.03,0.0336,0.0377,0.0474,0.0452
2017-10-17,0.0335,0.0343,0.0375,0.0446,0.0453
