date,amp,amp5,amp10,amp20,amp40
2017-10-13,0.0347,0.0249,0.0217,0.0221,0.024
2017-10-16,0.034,0.0282,0.0221,0.0231,0.0239
2017-10-17,0.0127,0.0268,0.0216,0.0223,0.0236
