date,amp,amp5,amp10,amp20,amp40
2017-10-13,0.1198,0.0498,0.0453,0.0463,0.0486
2017-10-16,0.0681,0.0558,0.0487,0.048,0.0493
2017-10-17,0.032,0.0568,0.0455,0.0466,0.0494
