date,amp,amp5,amp10,amp20,amp40
2017-10-13,0.1069,0.0452,0.0359,0.0358,0.033
2017-10-16,0.0376,0.0454,0.038,0.0366,0.0336
2017-10-17,0.0372,0.0485,0.0397,0.0366,0.0343
