date,amp,amp5,amp10,amp20,amp40
2017-10-13,0.0236,0.0446,0.0458,0.0594,0.0585
2017-10-16,0.0975,0.0524,0.0487,0.0613,0.06
2017-10-17,0.0331,0.0535,0.0484,0.0574,0.0582
