date,amp,amp5,amp10,amp20,amp40
2017-10-13,0.0096,0.0178,0.0137,0.0125,0.0138
2017-10-16,0.018,0.0164,0.0144,0.0126,0.014
2017-10-17,0.0111,0.0145,0.0148,0.0126,0.0138
