date,amp,amp5,amp10,amp20,amp40
2017-10-13,0.0321,0.0477,0.0419,0.039,0.0328
2017-10-16,0.0434,0.0515,0.043,0.0386,0.0331
2017-10-17,0.024,0.035,0.0425,0.0379,0.0331
