date,amp,amp5,amp10,amp20,amp40
2017-10-13,0.0129,0.0164,0.0185,0.0228,0.0215
2017-10-16,0.0284,0.0175,0.0189,0.0231,0.0214
2017-10-17,0.0109,0.0158,0.0168,0.0231,0.0214
