date,amp,amp5,amp10,amp20,amp40
2017-10-13,0.0452,0.058,0.0551,0.0584,0.0482
2017-10-16,0.0552,0.0508,0.0565,0.0578,0.0484
2017-10-17,0.0547,0.0532,0.0557,0.0559,0.0489
