date,amp,amp5,amp10,amp20,amp40
2017-10-13,0.0127,0.0153,0.0149,0.0201,0.0189
2017-10-16,0.019,0.0158,0.015,0.0201,0.0191
2017-10-17,0.0152,0.0166,0.0148,0.0201,0.019
