date,amp,amp5,amp10,amp20,amp40
2017-10-13,0.0367,0.0474,0.0371,0.0391,0.0359
2017-10-16,0.0505,0.0514,0.0393,0.0401,0.0364
2017-10-17,0.0444,0.0563,0.042,0.0396,0.0364
