date,amp,amp5,amp10,amp20,amp40
2017-10-13,0.0256,0.0361,0.0343,0.0283,0.0257
2017-10-16,0.0301,0.0362,0.0348,0.0287,0.025
2017-10-17,0.0202,0.0271,0.0344,0.029,0.0248
