date,amp,amp5,amp10,amp20,amp40
2017-10-13,0.0339,0.0281,0.0297,0.0289,0.0335
2017-10-16,0.0596,0.0363,0.0316,0.0311,0.0325
2017-10-17,0.0224,0.0318,0.0302,0.0296,0.0325
