date,amp,amp5,amp10,amp20,amp40
2017-10-13,0.1399,0.0718,0.0495,0.0371,0.0312
2017-10-16,0.0645,0.0804,0.0526,0.0391,0.0322
2017-10-17,0.0451,0.0688,0.0547,0.0402,0.033
