date,amp,amp5,amp10,amp20,amp40
2017-10-13,0.0092,0.0104,0.0086,0.0084,0.0096
2017-10-16,0.0091,0.0104,0.0083,0.0084,0.0096
2017-10-17,0.0061,0.0104,0.0083,0.0084,0.0096
