date,amp,amp5,amp10,amp20,amp40
2017-10-13,0.0159,0.0337,0.0257,0.0207,0.0216
2017-10-16,0.0238,0.0278,0.0266,0.0209,0.0212
2017-10-17,0.0192,0.0215,0.0274,0.0209,0.0212
