date,amp,amp5,amp10,amp20,amp40
2017-10-13,0.0214,0.0296,0.0226,0.0206,0.0219
2017-10-16,0.0248,0.0324,0.0211,0.0214,0.0222
2017-10-17,0.0173,0.0334,0.022,0.0214,0.0223
